"Order","Family","Species","Diploid.number","Fundamental.number","Sex.chromosome","Ploidy","Max.Bs","Microchromosomes","Notes","Original.listing","Citation"
"Anura","Mantellidae","Laliostoma labrosum","26","52","","NA","NA","NA","","Tomopterna labrosa","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantella aurantiaca","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantella baroni","26","NA","","NA","NA","NA","","","Odierna, G., Vences, M., Aprea, G., Lotters, S. and Andreone, F., 2001. Chromosome data for Malagasy poison frogs (Amphibia: Ranidae: Mantella) and their bearing on taxonomy and phylogeny. Zoological Science, 18(4), pp.505-514."
"Anura","Mantellidae","Mantella betsileo","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantella expectata","26","NA","","NA","NA","NA","","","Odierna, G., Vences, M., Aprea, G., Lotters, S. and Andreone, F., 2001. Chromosome data for Malagasy poison frogs (Amphibia: Ranidae: Mantella) and their bearing on taxonomy and phylogeny. Zoological Science, 18(4), pp.505-514."
"Anura","Mantellidae","Mantella laevigata","26","NA","","NA","NA","NA","","","Odierna, G., Vences, M., Aprea, G., Lotters, S. and Andreone, F., 2001. Chromosome data for Malagasy poison frogs (Amphibia: Ranidae: Mantella) and their bearing on taxonomy and phylogeny. Zoological Science, 18(4), pp.505-514."
"Anura","Mantellidae","Mantella madagascariensis","26","NA","","NA","NA","NA","","","Odierna, G., Vences, M., Aprea, G., Lotters, S. and Andreone, F., 2001. Chromosome data for Malagasy poison frogs (Amphibia: Ranidae: Mantella) and their bearing on taxonomy and phylogeny. Zoological Science, 18(4), pp.505-514."
"Anura","Mantellidae","Mantella nigricans","26","NA","","NA","NA","NA","","","Odierna, G., Vences, M., Aprea, G., Lotters, S. and Andreone, F., 2001. Chromosome data for Malagasy poison frogs (Amphibia: Ranidae: Mantella) and their bearing on taxonomy and phylogeny. Zoological Science, 18(4), pp.505-514."
"Anura","Mantellidae","Mantella pulchra","26","NA","","NA","NA","NA","","","Odierna, G., Vences, M., Aprea, G., Lotters, S. and Andreone, F., 2001. Chromosome data for Malagasy poison frogs (Amphibia: Ranidae: Mantella) and their bearing on taxonomy and phylogeny. Zoological Science, 18(4), pp.505-514."
"Anura","Mantellidae","Mantella viridis","26","NA","","NA","NA","NA","","","Odierna, G., Vences, M., Aprea, G., Lotters, S. and Andreone, F., 2001. Chromosome data for Malagasy poison frogs (Amphibia: Ranidae: Mantella) and their bearing on taxonomy and phylogeny. Zoological Science, 18(4), pp.505-514."
"Anura","Mantellidae","Mantidactylus aerumnalis","26","50","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantidactylus aerumnalis","26","51","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantidactylus aerumnalis","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantidactylus betsileanus","24","46","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantidactylus biporus","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantidactylus curtus","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantidactylus femoralis","26","50","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantidactylus grandidieri","26","NA","","NA","NA","NA","","","Blommers-Schlosser, R. M. A. 1979. Biosystematics of the Malagasy frogs. I. Mantellinae (Ranidae). Beaufortia 29: 1-77."
"Anura","Mantellidae","Mantidactylus guttulatus","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantidactylus lugubris","26","50","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantidactylus opiparis","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Mantidactylus ulcerosus","24","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Spinomantis aglavei","24","48","","NA","NA","NA","","Mantidactylus aglavei","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Spinomantis peraccae","26","52","","NA","NA","NA","","Mantidactylus peraccae","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Megophryidae","Leptobrachella lateralis","26","52","","NA","NA","NA","","Megophrys lateralis (I)","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Leptobrachella lateralis","26","50","","NA","NA","NA","","Megophrys lateralis (III)","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Leptobrachella liui","24","40","","NA","NA","NA","","Leptolalax liui","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Leptobrachella pelodytoides","24","44","","NA","NA","NA","","Leptobrachium pelodytoides","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Megophryidae","Leptobrachella ventripunctata","22","42","","NA","NA","NA","","Leptolalax ventripunctatus","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Leptobrachium ailaonicum","26","52","","NA","NA","NA","","Vibrissaphora ailaonica","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Leptobrachium boringii","26","52","","NA","NA","NA","","Vibrissaphora boringii","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Leptobrachium hasseltii","26","48","","NA","NA","NA","","","Morescalchi, A. 1973. Amphibia: In: A. B. Chiarelli and E. Capanna (eds.). Cytotaxonomy and Vertebrate Evolution. Academic Press, New York. pp. 233-348."
"Anura","Megophryidae","Leptobrachium huashen","24","48","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Leptobrachium huashen","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Leptobrachium leishanense","26","52","","NA","NA","NA","","Vibrissaphora leishanensi","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Leptobrachium liui","26","52","","NA","NA","NA","","Vibrissaphora yaoshanensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Leptobrachium liui","26","NA","","NA","NA","NA","","Leptobrachium yaoshanense","Zhao, E. M., G. F. Wu and W. M. Yang. 1983. Studies on genus Vibrissaphora (Amphibia: Pelobatidae) 5. A comparative study of the karyotypes of the genus Vibrissaphora. Acta Herpetol. Sinica 2(1): 15-20. (In Chinese with English abstract)"
"Anura","Megophryidae","Leptobrachium nigrops","26","NA","","NA","NA","NA","","","Morescalchi, A. 1973. Amphibia: In: A. B. Chiarelli and E. Capanna (eds.). Cytotaxonomy and Vertebrate Evolution. Academic Press, New York. pp. 233-348."
"Anura","Megophryidae","Leptobrachium smithi","24","48","","NA","NA","NA","","","Supaprom T., V. Baimai, T. Chan-Ard. 2006. Karyotypes of four species of megophryid frogs (Anura: Megophryidae) from Thailand. Amphibia-Reptilia, 27, pp.456-460."
"Anura","Megophryidae","Megophrys boettgeri","26","50","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys boettgeri","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys carinense","26","46","","NA","NA","NA","","Brachytarsophrys carinensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys carinense","28","48","","NA","NA","NA","","Brachytarsophrys carinensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys carinense","30","52","","NA","NA","NA","","Brachytarsophrys carinensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys daweimontis","26","50","","NA","NA","NA","","","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Megophrys daweimontis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys feae","26","50","","NA","NA","NA","","Brachytarsophrys feae","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys gigantica","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys gigantica","26","50","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys glandulosa","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys huangshanensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys jingdongensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys kuatunensis","24","48","","NA","NA","NA","","","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Megophrys major","26","50","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys microstoma","26","48","","NA","NA","NA","","Ophryophryne microstoma","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Megophrys microstoma","26","52","","NA","NA","NA","","Ophryophryne microstoma","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys monticola","26","NA","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Megophryidae","Megophrys nasuta","26","50","","NA","NA","NA","","","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Megophrys nasuta","26","50","","NA","NA","NA","","","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Megophrys nasuta","26","46","","NA","NA","NA","","","Supaprom T., V. Baimai, T. Chan-Ard. 2006. Karyotypes of four species of megophryid frogs (Anura: Megophryidae) from Thailand. Amphibia-Reptilia, 27, pp.456-460."
"Anura","Megophryidae","Megophrys omeimontis","26","52","","NA","NA","NA","","","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Megophrys omeimontis","26","48","","NA","NA","NA","","","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Megophrys palpebralespinosa","26","50","","NA","NA","NA","","","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Megophrys palpebralespinosa","26","52","","NA","NA","NA","","","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Megophrys parva","26","46","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys parva","26","48","","NA","NA","NA","","Xenophrys parva","Supaprom T., V. Baimai, T. Chan-Ard. 2006. Karyotypes of four species of megophryid frogs (Anura: Megophryidae) from Thailand. Amphibia-Reptilia, 27, pp.456-460."
"Anura","Megophryidae","Megophrys shapingensis","26","52","","NA","NA","NA","","","Rao, D.Q. and Yang, D.T., 1997. The karyotypes of Megophryinae (Pelobatidae) with a discussion on their classification and phylogenetic relationships.Asiatic Herpetological Research,7, pp.93-102."
"Anura","Megophryidae","Megophrys wuliangshanensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Megophrys wuliangshanensis","30","56","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax chuanbeiensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax jingdongensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax liangbeiensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax liangbeiensis","28","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax lichuanensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax major","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax omeimontis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax pingii","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax popei","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax rhodostigmatus","26","52","","NA","NA","NA","","","SUN, A.Q., TIAN, Y.Z. and LI, S., 2008. Study on Karyotypes, Ag-NORs and C-Bands of Oreolalax rhodostigmatus [J]. Sichuan Journal of Zoology, 2, p.021."
"Anura","Megophryidae","Oreolalax rugosus","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax schmidti","26","50","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Oreolalax xiangchengensis","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Scutiger boulengeri","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Scutiger glandulatus","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Megophryidae","Scutiger tuberculatus","26","52","","NA","NA","NA","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Microhylidae","Anodonthyla boulengerii","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Microhylidae","Anodonthyla montana","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Microhylidae","Aphantophryne pansa","52","NA","","NA","NA","NA","","Cophixalus pansus","Kuramoto, M. and A. Allison. 1989. Karyotypes of microhylid frogs of Papua New Guinea and their systematic implications. Herpetologica 45: 250-259."
"Anura","Microhylidae","Aphantophryne pansa","52","NA","","4","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
