"distribution","max","median","minimum","resolved_name"
"9","9","9","9","Calceolaria dentata subsp. cummingiana"
"9","9","9","9","Calceolaria filicaulis subsp. luxurians"
"9","9","9","9","Calceolaria flavovirens"
"9","9","9","9","Calceolaria fulva"
"9","9","9","9","Calceolaria georgiana"
"9","9","9","9","Calceolaria glandulosa"
"9","9","9","9","Calceolaria glandulosa subsp. alicahuensis"
"18","18","18","18","Calceolaria grandiflora"
"9","9","9","9","Calceolaria hypericina"
"16","16","16","16","Calceolaria hyssopifolia"
"18","18","18","18","Calceolaria inamoena"
"36","36","36","36","Calceolaria laevis"
"9","9","9","9","Calceolaria latifolia"
"18","18","18","18","Calceolaria lojensis"
"18","18","18","18","Calceolaria melissifolia subsp. pseudoscabra"
"9","9","9","9","Calceolaria meyeniana"
"9","9","9","9","Calceolaria meyeniana subsp. cheiranthoides"
"9","9","9","9","Calceolaria meyeniana subsp. glabrata"
"9","9","9","9","Calceolaria meyeniana subsp. nahuelbutae"
"36","36","36","36","Calceolaria micans"
"9","9","9","9","Calceolaria morisii"
"18","18","18","18","Calceolaria neglecta"
"9","9","9","9","Calceolaria nitida"
"9","9","9","9","Calceolaria pallida"
"9","9","9","9","Calceolaria paposana"
"9","9","9","9","Calceolaria picta"
"18","18","18","18","Calceolaria pisacomensis"
"18","18","18","18","Calceolaria schickendantziana"
"18","18","18","18","Calceolaria sclerophylla"
"9","9","9","9","Calceolaria sessilis"
"30","30","30","30","Calceolaria tenuis"
"18","18","18","18","Calceolaria trilobata"
"9","9","9","9","Calceolaria undulata"
"9","9","9","9","Calceolaria volckmannii"
"9","9","9","9","Calceolaria williamsii"
"13","13","13","13","Calea angusta"
"19","19","19","19","Calea clematidea"
"19","19","19","19","Calea glomerata"
"19","19","19","19","Calea huigrensis"
"15-16","16","16","15","Calea integrifolia"
"19","19","19","19","Calea jelskii"
"19","19","19","19","Calea lucidivenia var. cardonae"
"13","13","13","13","Calea pilosa"
"18-19","19","19","18","Calea quadrifolia"
"18","18","18","18","Calea reticulata"
"16-27-32","32","16","16","Calea scabra"
"19-38","38","19","19","Calea septuplinervia"
"19","19","19","19","Calea sickii"
"19","19","19","19","Calea solidaginea"
"19","19","19","19","Calea solidaginea subsp. deltophylla"
"9-19","19","19","9","Calea urticifolia"
"16","16","16","16","Calea verticillata"
"22","22","22","22","Calendula arvensis subsp. arvensis"
"16","16","16","16","Calendula incana subsp. algarbiensis"
"16","16","16","16","Calendula incana subsp. maderensis"
"16","16","16","16","Calendula incana subsp. maritima"
"16","16","16","16","Calendula incana subsp. microphylla"
"9","9","9","9","Calendula maroccana subsp. murbeckii"
"14-36-43","43","36","14","Calendula palaestina"
"14-16","16","16","14","Calendula suffruticosa subsp. fulgida"
"16","16","16","16","Calendula suffruticosa subsp. lusitanica"
"9","9","9","9","Calibrachoa macrodactylon"
"24","24","24","24","Calicotome infesta"
"24-25","25","24","24","Calicotome infesta subsp. intermedia"
"25","25","25","25","Calicotome spinosa subsp. ligustica"
"16","16","16","16","Callianthemum insigne"
"17","17","17","17","Callicarpa psilocalyx"
"65-68","68","68","65","Callicarpa tomentosa"
"11","11","11","11","Callichilia monopodialis"
"18","18","18","18","Calligonum acanthopterum"
"9","9","9","9","Calligonum alatiforme"
"18","18","18","18","Calligonum alatum"
"18","18","18","18","Calligonum androssowii"
"18","18","18","18","Calligonum aralense"
"18","18","18","18","Calligonum bubyri"
"9","9","9","9","Calligonum calcareum"
"18","18","18","18","Calligonum dubianskyi"
"9","9","9","9","Calligonum elegans"
"18","18","18","18","Calligonum ferganense"
"18","18","18","18","Calligonum gracile"
"9","9","9","9","Calligonum griseum"
"9","9","9","9","Calligonum gypsaceum"
"18","18","18","18","Calligonum humile"
"9","9","9","9","Calligonum kzyl-kumi"
"9","9","9","9","Calligonum leucocladiforme"
"9","9","9","9","Calligonum margelanicum"
"9","9","9","9","Calligonum matteianum"
"9","9","9","9","Calligonum muravljanskyi"
"9","9","9","9","Calligonum murex"
"9","9","9","9","Calligonum orthocarpum"
"9","9","9","9","Calligonum orthotrichum"
"9","9","9","9","Calligonum patens"
"9","9","9","9","Calligonum pellucidum"
"18","18","18","18","Calligonum petunnikowii"
"18","18","18","18","Calligonum platyacanthum"
"18","18","18","18","Calligonum repetekense"
"9","9","9","9","Calligonum roseum"
"18","18","18","18","Calligonum rotula"
"9","9","9","9","Calligonum rubens"
"9","9","9","9","Calligonum santoanum"
"9-18","18","9","9","Calligonum tenue"
"18","18","18","18","Calligonum triste"
"18","18","18","18","Calligonum undulatum"
"11","11","11","11","Callipeltis factorovskyi"
"14","14","14","14","Callirhoe alcaeoides"
"14-15-28-30-34-35","35","28","14","Callirhoe involucrata var. lineariloba"
"15-29-30","30","29","15","Callirhoe involucrata var. tenuissima"
"14-15","15","14","14","Callirhoe leiocarpa"
"15","15","15","15","Callirhoe scabriuscula"
"7","7","7","7","Callisia filiformis"
"6","6","6","6","Callisia gentlei var. elegans"
"6","6","6","6","Callisia tehuantepecana"
"9","9","9","9","Callistephus × sinensis"
"20","20","20","20","Callitriche aucklandica"
"10","10","10","10","Callitriche heterophylla var. bolanderi"
"5","5","5","5","Callitriche mathezii"
"10","10","10","10","Callitriche palustris subsp. subanceps"
"10","10","10","10","Callitriche palustris var. elegans"
"3","3","3","3","Callitriche truncata subsp. occidentalis"
"18","18","","18","Callitriche ×vigens"
"28","28","28","28","Calocephalus citreus"
"10","10","10","10","Calochortus elegans var. nanus"
"7","7","7","7","Calochortus invenustus"
"10","10","10","10","Calochortus longibarbatus"
"7","7","7","7","Calochortus panamintensis"
"7","7","7","7","Calochortus simulans"
"12","12","12","12","Caloncoba brevipes"
"19-20","20","20","19","Calopogon tuberosus var. simpsonii"
"11","11","11","11","Calothamnus villosus"
"4","4","4","4","Calotis ancyrocarpa"
"8","8","8","8","Calotis glandulosa"
"21","21","21","21","Calotis moorei"
"8-16","16","8","8","Calotis scabiosifolia var. integrifolia"
"26","26","26","26","Calotis suffruticosa"
"24","24","24","24","Caltha leptosepala var. howellii"
"14-16-28-30-32-36","36","16","14","Caltha palustris var. barthei"
"25-40","40","25","25","Caltha palustris var. himalaica"
"8-16-28-32","32","16","8","Caltha palustris var. membranacea"
"28-35","35","28","28","Caltha palustris var. sibirica"
"14-28-29","29","28","14","Caltha sibirica"
"7","7","7","7","Calycadenia micrantha"
"11-12","12","11","11","Calycanthus floridus var. glaucus"
"14","14","14","14","Calycobolus parviflorus"
"22","22","22","22","Calycosia sessilis"
"7","7","7","7","Calylophus serrulata"
"16","16","16","16","Calypso bulbosa var. americana"
"14-19","19","14","14","Calypso bulbosa var. speciosa"
"36","36","36","36","Calyptocarpus wendlandii"
"11","11","11","11","Calyptranthes dardanoi"
"16","16","16","16","Calyptrocalyx spicatus"
"11","11","11","11","Calytrix acutifolia"
"11","11","11","11","Calytrix breviseta subsp. stipulosa"
"11","11","11","11","Calytrix decandra"
"11","11","11","11","Calytrix ecalycata"
"11-22","22","11","11","Calytrix flavescens"
"11-22","22","11","11","Calytrix fraseri"
"11","11","11","11","Calytrix glutinosa"
"11","11","11","11","Calytrix gracilis"
"22","22","22","22","Calytrix longiflora"
"11","11","11","11","Calytrix sapphirina"
"11","11","11","11","Calytrix strigosa"
"17","17","17","17","Camarea ericoides"
"17","17","17","17","Camarea hirsuta"
"15","15","15","15","Camassia leichtlinii subsp. suksdorfii"
"15","15","15","15","Camassia quamash subsp. breviflora"
"15","15","15","15","Camassia quamash subsp. linearis"
"15","15","15","15","Camassia quamash subsp. maxima"
"10","10","10","10","Camchaya kampotensis"
"15","15","15","15","Camellia anlungensis var. acutiperulata"
"60","60","60","60","Camellia compressa"
"15","15","15","15","Camellia crassipes"
"15-30","30","15","15","Camellia euryoides var. nokoensis"
"15","15","15","15","Camellia flavida var. patens"
"15","15","15","15","Camellia ilicifolia var. neriifolia"
"15","15","15","15","Camellia indochinensis var. tunghinensis"
"15","15","15","15","Camellia jiuyishanica"
"15","15","15","15","Camellia kwangsiensis var. kwangnanica"
"30-45","45","30","30","Camellia mairei var. lapidea"
"15","15","15","15","Camellia microcarpa"
"15","15","15","15","Camellia nanchuanica"
"15","15","15","15","Camellia petelotii var. microcarpa"
"45-60","60","45","45","Camellia pitardii var. compressa"
"15-30","30","15","15","Camellia rubituberculata"
"15","15","15","15","Camellia rusticana"
"15","15","15","15","Camellia semiserrata var. magnocarpa"
"15","15","15","15","Camellia sinensis var. assamica"
"15","15","15","15","Camellia sinensis var. dehungensis"
"15","15","15","15","Camellia tachangensis var. remotiserrata"
"15","15","15","15","Camellia terminalis"
"15-45","45","15","15","Camellia yungkiangensis"
"15","15","15","15","Camellia × maliflora"
"13-14","14","13","13","Camissonia dentata"
"5-7-13-14","14","13","5","Camissonia dentata subsp. littoralis"
"7","7","7","7","Camissonia hilgardii"
"14","14","14","14","Camissonia integrifolia"
"7","7","7","7","Camissonia kernensis subsp. gilmanii"
"14","14","14","14","Camissonia lacustris"
"14","14","14","14","Camissonia parvula"
"14","14","14","14","Camissonia pubens"
"7","7","7","7","Camissonia pusilla"
"7","7","7","7","Camissonia sierrae"
"7","7","7","7","Camissoniopsis cheiranthifolia subsp. suffruticosa"
"14","14","14","14","Camissoniopsis confusa"
"7","7","7","7","Camissoniopsis guadalupensis"
"7","7","7","7","Camissoniopsis guadalupensis subsp. clementina"
"21","21","21","21","Camissoniopsis hardhamiae"
"7","7","7","7","Camissoniopsis hirtella"
"7","7","7","7","Camissoniopsis ignota"
"14","14","14","14","Camissoniopsis intermedia"
"7","7","7","7","Camissoniopsis lewisii"
"21","21","21","21","Camissoniopsis luciae"
"7","7","7","7","Camissoniopsis pallida"
"7","7","7","7","Camissoniopsis pallida subsp. hallii"
"7","7","7","7","Camissoniopsis proavita"
"21","21","21","21","Camissoniopsis robusta"
"17","17","17","17","Campanula albanica subsp. sancta"
"14","14","14","14","Campanula argyrotricha"
"17","17","17","17","Campanula asperuloides subsp. taygetea"
"12","12","12","12","Campanula atlantis"
"34","34","34","34","Campanula bechiana"
"34","34","34","34","Campanula bohemica subsp. gelida"
"24","24","24","24","Campanula collina subsp. sphaerocarpa"
"17","17","17","17","Campanula dasyantha subsp. chamissonis"
"17","17","17","17","Campanula fenestrellata subsp. istriaca"
"51","51","51","51","Campanula ficarioides"
"16","16","16","16","Campanula fragilis subsp. cavolinii"
"16","16","16","16","Campanula fragilis subsp. fragilis"
"45","45","45","45","Campanula glomerata subsp. caucasica"
"15","15","15","15","Campanula glomerata subsp. cervicarioides"
"15","15","15","15","Campanula glomerata subsp. elliptica"
"15-17","17","15","15","Campanula glomerata subsp. farinosa"
"15-30","30","15","15","Campanula glomerata subsp. hispida"
"45","45","45","45","Campanula glomerata subsp. oblongifolia"
"15","15","15","15","Campanula glomerata subsp. serotina"
"17","17","17","17","Campanula glomerata subsp. speciosa"
"17","17","17","17","Campanula hieracioides"
"17","17","17","17","Campanula jordanovii"
"51","51","51","51","Campanula jurjurensis"
"17","17","17","17","Campanula kantschavelii"
"17-34","34","17","17","Campanula longisepala"
"17","17","17","17","Campanula macrorhiza subsp. catalanica"
"8-12-17","17","17","8","Campanula mairei"
"51","51","51","51","Campanula moravica subsp. xylorrhiza"
"10","10","10","10","Campanula patula subsp. costae"
"10","10","10","10","Campanula patula subsp. epigaea"
"20","20","20","20","Campanula patula subsp. jahorinae"
"9","9","9","9","Campanula persicifolia subsp. sessiliflora"
"8","8","8","8","Campanula persicifolia subsp. subpyrenaica"
"17","17","17","17","Campanula postii"
"8","8","8","8","Campanula pyrenaica"
"10","10","10","10","Campanula rapunculus subsp. lambertiana"
"10","10","10","10","Campanula rimarum"
"17","17","17","17","Campanula rumeliana subsp. chalcidica"
"17-34","34","17","17","Campanula ruscinonensis"
"17","17","17","17","Campanula samothracica subsp. sporadum"
"17","17","17","17","Campanula saxifraga subsp. aucheri"
"17","17","17","17","Campanula sharsmithiae"
"17","17","17","17","Campanula sibirica subsp. divergens"
"13","13","13","13","Campanula sibirica subsp. taurica"
"10","10","10","10","Campanula sparsa subsp. sphaerothrix"
"10","10","10","10","Campanula spatulata subsp. spruneriana"
"17","17","17","17","Campanula stevenii subsp. turczaninovii"
"17","17","17","17","Campanula thyrsoides subsp. carniolica"
"17","17","17","17","Campanula topaliana subsp. cordifolia"
"17","17","17","17","Campanula trachelium subsp. athoa"
"17","17","17","17","Campanula trachelium subsp. mauritanica"
"17","17","17","17","Campanula trachelium subsp. trachelium"
"17","17","17","17","Campanula tridentata subsp. biebersteiniana"
"17-34","34","17","17","Campanula trojanensis"
"6","6","6","6","Camphorosma monspeliaca subsp. lessingii"
"11","11","11","11","Campomanesia schlechtendaliana"
"28","28","28","28","Campylostemon warneckeanum"
"11","11","11","11","Campylotropis argentea"
"11","11","11","11","Campylotropis bonatiana"
"11","11","11","11","Campylotropis diversifolia"
"9-11","11","9","9","Campylotropis eriocarpa"
"11","11","11","11","Campylotropis pinetorum subsp. velutinum"
"11","11","11","11","Campylotropis polyantha var. leiocarpa"
"11","11","11","11","Campylotropis prainii"
"9-11","11","11","9","Campylotropis stenocarpa"
"9","9","9","9","Cancrinia maximowiczi"
"9","9","9","9","Canna × generalis"
"19","19","19","19","Canscora heteroclita"
"19-38","38","19","19","Canscora perfoliata"
"19","19","19","19","Canscora roxburghii"
"11-22","22","22","11","Canthium angustifolium"
"18","18","18","18","Capeochloa cincta subsp. sericea"
"10-20","20","10","10","Capillipedium huegelii"
"20","20","20","20","Capillipedium kwashotense"
"20","20","20","20","Capillipedium pteropechys"
"18","18","18","18","Capparis brevispina"
"10-20","20","10","10","Capparis sicula subsp. leucophylla"
"12","12","12","12","Capsicum annuum var. glabriusculum"
"12","12","12","12","Capsicum baccatum var. pendulum"
"12","12","12","12","Capsicum leptopodum"
"8","8","8","8","Caragana alaica"
"8","8","8","8","Caragana cinerea"
"8-16","16","8","8","Caragana sophorifolia"
"11-22","22","22","11","Caralluma adscendens var. attenuata"
"11-22","22","11","11","Caralluma adscendens var. fimbriata"
"11-33-64-66","66","33","11","Caralluma burchardii subsp. maura"
"11","11","11","11","Caralluma caudata"
"11","11","11","11","Caralluma caudata subsp. rhodesiaca"
"11","11","11","11","Caralluma congestiflora"
"11","11","11","11","Caralluma dalzielii"
"11","11","11","11","Caralluma europaea var. judaica"
"16","16","16","16","Cardamine amara subsp. olotensis"
"8-16","16","8","8","Cardamine amara subsp. opicii"
"8","8","8","8","Cardamine amara subsp. opizii"
"8","8","8","8","Cardamine amara subsp. pyrenaea"
"16","16","16","16","Cardamine arakiana"
"75-80-90","90","80","75","Cardamine battagliae"
"16-22-28","28","22","16","Cardamine californica var. integrifolia"
"32","32","32","32","Cardamine chenopodifolia"
"15-16-24-28-30-32-36-48-56-72","72","32","15","Cardamine douglasii"
"36-72","72","36","36","Cardamine geraniifolia"
"8-16","16","16","8","Cardamine loxostemonoides"
"14-21","21","14","14","Cardamine microphylla var. blaisdellii"
"16-18-24","24","24","16","Cardamine oligosperma var. kamtschatica"
"8","8","8","8","Cardamine opizii"
"8-22-24","24","8","8","Cardamine parviflora var. arenicola"
"8-9-10-14-16-17","17","8","8","Cardamine pratensis subsp. matthioli"
"10-15-19-24-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-42-44-45-48-59","59","34","10","Cardamine pratensis subsp. paludosa"
"8-9-10-15-16-24","24","9","8","Cardamine pratensis subsp. picra"
"24-32","32","24","24","Cardamine schinziana"
"24","24","24","24","Cardamine silana"
"8","8","8","8","Cardamine × enriquei"
"8-12-16-20-24","24","12","8","Cardamine × insueta"
"30-33","33","30","30","Cardamine × paxiana"
"12","12","12","12","Cardiocrinum giganteum var. yunnanense"
"24","24","24","24","Carduncellus monspeliensis"
"16","16","16","16","Carduus afromontanus"
"16","16","16","16","Carduus baeocephalus"
"10","10","10","10","Carduus camplonensis"
"9","9","9","9","Carduus cantabricus"
"8-9","9","8","8","Carduus carpetanus"
"8","8","8","8","Carduus crispus subsp. multiflorus"
"11","11","11","11","Carduus defloratus subsp. argemone"
