taxon_id	input	rank	suggested
1545200	Peritrechus lundi	species	Peritrechus lundii
414927	Sipha littoralis	species	Necrodes littoralis
1545372	Tropistethus holosericeus	species	Tropistethus holosericus
87320	Uroleucon murale	species	Uroleucon rurale
688581	Aglossa ocellalis	species	Aglossa oculalis
934908	Camptogramma bilineata	species	Camptogramma bilineatum
1734866	Catocala coniuncta	species	Catocala conjuncta
2561110	Coleophora adjectella	species	Coleophora adjunctella
2561217	Dichrorampha senectana	species	Dichrorampha plumbana
1256319	Earias biplaga	species	Earias uniplaga
987419	Eilema depressa	species	Eilema depressum
987421	Eilema lurideola	species	Eilema lurideolum
687084	Elachista geminatella	species	Chrysoclista linneella
190403	Elegia fallax	species	Elaenia fallax
943736	Homoeosoma electella	species	Homoeosoma electellum
359460	Litoligia	genus	Litolinga
685407	Mesotype	genus	Mniotype
	Nemophora minimella	species	nemophora minutella	oecophora minutella
	Nycterosea	genus	nycteropa	nycterobia
934816	Perizoma affinitata	species	Perizoma affinitatum
326947	Perizoma alchemillata	species	Perizoma alchemillatum
934819	Perizoma flavofasciata	species	Perizoma flavofasciatum
377454	Perizoma minorata	species	Cleomella serrulata
145437	Rusina	genus	Rumina
572888	Tinea lanella	species	Recurvaria nanella
873510	Xanthorhoe quadrifasiata	species	Xanthorhoe quadrifasciata
473190	Hoplothrips unicolor	species	Haplothrips nigricornis
161014	Thrips discolor	species	Thrips tabaci
209955	Elipsocus hyalinus	species	Hemipsocus chloroticus
144328	Agathis tibialis	species	Euagathis forticarinata
274013	Agasthenes varitarsus	species	Agasthenes varsitarsus
	Andricus amenti	species	agaricus alneti
2822010	Ascogaster dentifer	species	Discogaster dentipes
338015	Ascogaster rufipes	species	Miscogaster rufipes
144269	Banchus volutatorius	species	Banchus volutotorias
605144	Campodorus difformis	species	Camponotus difformis
605537	Campodorus luctuosus	species	Camponotus luctuosus
604783	Campodorus marginalis	species	Camponotus aethiops
605666	Campodorus molestus	species	Camponotus molossus
	Campodorus nigridens	species	camponotus nigriceps	camponotus nigricans
2923148	Campoplex ovatus	species	Dusona opaca
	Campodorus pictipes	species	camponotus picipes	camponotus pictipes
1507342	Cinetus piceus	species	Dinetus pictus
