"Phylum","Class","Order","Family","Genus","Species","2N","N","Reference"
"Chordata","Mammalia","Soricomorpha","Talpidae","Talpa","Talpa caucasica","38","19","Dzuev, R. I. (1972). Karyological investigations, of moles Tapla L. of the north Caucasus. Byulleten'MOIP, Otdelenie Biologii, 77, 33-36; JimÃ©nez, R., Burgos, M., & De La Guardia, R. D. (1984). Karyotype and chromosome banding in the mole (Talpa occidentalis) from the south-east of the Iberian Peninsula. Implications on its taxonomic position. Caryologia, 37(3), 253-258.; Kratochvil J. and Kral B. (1973). The status of mole populations of the form Talpa hercegovinensis Bolkay, 1925 (Talpidae, Insectivora). Zool. Listy. 22(2): 105-109.; Meylan A. (1966). DonnÐ¹es nouvelles sur les chromosomes des insectivores europÐ¹ens (Mamm.) Revue suisse Zool. 73(3): 548-558.; Todorovic M. and Soldatovic B. (1969). The karyotype of the subspecies Talpa mizura hercegovinensis. Arhiv. Bioi. Nauka, 21: 5-6; TodoroviÄ‡, M., SoldatoviÄ‡, B., & Dunderski, Z. (1972). Karyotype characteristics of population of the genus Talpa from Macedonia and Montenegro. Arhiv biol. nauka, Beograd, 24, 131-139.; Todorovic M., Soldatovic B. and Dunderski Z. (1974). Cytogenetic evolutionary mechanisms of the karyotype of the genus Talpa. Transact. 1st Int. Theriol. Congr. Moscow, II: 239.; Zima, J., and KrÃ¡l, B. (1984). Karyotypes of European mammals I. Acta scientiarum naturalium Academiae Scientiarum Bohemicae, Brno, 18(7): 1-51. (Russian)"
"Chordata","Mammalia","Soricomorpha","Talpidae","Talpa","Talpa europaea","34,34,38,38","17,18,19","Dzujev, RI, 1972. A description of karyotypes in two forms of moles from the Caucasus. In: Fauna, ecology and animal preservation in the North Caucasus 1: 44â€“50 (in Russian); Dzuev, R. I. (1972). Karyological investigations, of moles Tapla L. of the north Caucasus. Byulleten'MOIP, Otdelenie Biologii, 77, 33-36.; Dzuev, R. I., Tembotov, A. K., & Grilich, I. (1978). Structure of ranges of caucasian moles: II. In Congr. theriol. Intern., 20-27; Kozlovsky, A. I. (1972). Systematic status of Caucasian (Talpa caucasica) and common (T. europaea) moles by karyological data. Zoologichesky Zhurnal, 51, 312-316.; Zima, J., and KrÃ¡l, B. (1984). Karyotypes of European mammals I. Acta scientiarum naturalium Academiae Scientiarum Bohemicae, Brno, 18(7): 1-51. (Russian)"
"Chordata","Mammalia","Soricomorpha","Talpidae","Talpa","Talpa occidentalis","34","17","Dzuev, R. I. (1972). Karyological investigations, of moles Tapla L. of the north Caucasus. Byulleten'MOIP, Otdelenie Biologii, 77, 33-36.; Dzuev, R. I., Tembotov, A. K., & Grilich, I. (1978). Structure of ranges of caucasian moles: II. In Congr. theriol. Intern., 20-27."
"Chordata","Mammalia","Soricomorpha","Talpidae","Talpa","Talpa romana","34","17","JimÃ©nez, R., Burgos, M., & De La Guardia, R. D. (1984). Karyotype and chromosome banding in the mole (Talpa occidentalis) from the south-east of the Iberian Peninsula. Implications on its taxonomic position. Caryologia, 37(3), 253-258.; SÃ¡nchez, A., Stamatopoulos, C., & Redi, C. A. (1995). Descriptive kinetics of the seminiferous epithelium cycle and genome size in the mole Talpa occidentalis (Insectivora). Journal of Experimental Zoology, 273(1), 51-58."
"Chordata","Mammalia","Soricomorpha","Talpidae","Urotrichus","Urotrichus talpoides","34","17","Todorovic, M. (1972). Characteristics of the karyotype of the populations of the genus Talpa from Macedonia and Montenegro. Arhiv Bioloskih Nauka, 24, 131-139; Capanna, E. 1981. Caryotype et morphologie cranienne de Talpa romana Thomas de terra typica. Mammalia, 45:71-82; Civitelli, M. V., Lombardi, F., & Capanna, E. (1978). I Cromosomi di Talpa Romana Thomas. Italian Journal of Zoology, 45(S1), 16-16.; JimÃ©nez, R., Burgos, M., & De La Guardia, R. D. (1984). Karyotype and chromosome banding in the mole (Talpa occidentalis) from the south-east of the Iberian Peninsula. Implications on its taxonomic position. Caryologia, 37(3), 253-258."
"Chordata","Mammalia","Tubulidentata","Orycteropodidae","Orycteropus","Orycteropus afer","20","10","Hamada, T., & Yosida, T. H. (1980). Cytogenetical studies on Insectivora, I. Comparison of karyotypes in two species of shrew-moles in Japan. La Kromosomo 20: 585â€“590; Kondo, K., Oda, S., Kitoh, J., Ota, K., & Isomura, G. (1985). Suncus murinus: Biology of the laboratory shrew. Japanese Scientific Societies Press, Tokyo (in Japanese with English summary). 55-67; Tsuchiya, K. (1979). A contribution to the chromosome study in Japanese mammals. Proceedings of the Japan Academy, Series B, 55(4), 191-195; Yosida, T. H., Tsuchiya, K., Imai, H., & Moriwaki, K. (1971). Karyotype of Indian black rat, Rattus rattus rufescens. Ann. Rep. Nat. Inst. Genet. Japan, 21, 48. N82:54."
"Chordata","Myxini","Myxiniformes","Myxinidae","Eptatretus","Eptatretus atami","34","17","Benirschke K. et al., 1970. ""Chromosoma"", 31: 68-76;Benirschke, K., D.H. Wurster, R.J. Low, and N.B. Atkin (1970). The chromosome complement of the aardvark, Orycteropus afer. Chromosoma 31: 68-78; Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015.;Arai, R. (2011). Fish karyotypes: a check list. Springer Science & Business Media."
"Chordata","Myxini","Myxiniformes","Myxinidae","Eptatretus","Eptatretus burgeri","36","18","Atkin, N.B. and S. Ohno (1967). DNA values of four primitive chordates. Chromosoma 23: 10-13.;Arai, R. (2011). Fish karyotypes: a check list. Springer Science & Business Media."
"Chordata","Myxini","Myxiniformes","Myxinidae","Eptatretus","Eptatretus cirrhatus","34","17","Arai, R. (2011). Fish karyotypes: a check list. Springer Science & Business Media.;Nakai, Y., S. Kubota, Y. Goto, T. Ishibashi, W. Davison, and S. Kohno (1995). Chromosome elimination in three Baltic, south Pacific and north-east Pacific hagfish species. Chromosome Research 3: 321-330."
"Chordata","Myxini","Myxiniformes","Myxinidae","Eptatretus","Eptatretus okinoseanus","34","17","Arai, R. (2011). Fish karyotypes: a check list. Springer Science & Business Media.;Nakai, Y., S. Kubota, Y. Goto, T. Ishibashi, W. Davison, and S. Kohno (1995). Chromosome elimination in three Baltic, south Pacific and north-east Pacific hagfish species. Chromosome Research 3: 321-330."
"Chordata","Myxini","Myxiniformes","Myxinidae","Eptatretus","Eptatretus stoutii","48","24","Nakai, Y., S. Kubota, Y. Goto, T. Ishibashi, W. Davison, and S. Kohno (1995). Chromosome elimination in three Baltic, south Pacific and north-east Pacific hagfish species. Chromosome Research 3: 321-330.;Arai, R. (2011). Fish karyotypes: a check list. Springer Science & Business Media."
"Chordata","Myxini","Myxiniformes","Myxinidae","Myxine","Myxine garmani","14","7","Nakai, Y., S. Kubota, Y. Goto, T. Ishibashi, W. Davison, and S. Kohno (1995). Chromosome elimination in three Baltic, south Pacific and north-east Pacific hagfish species. Chromosome Research 3: 321-330.;Arai, R. (2011). Fish karyotypes: a check list. Springer Science & Business Media."
"Chordata","Myxini","Myxiniformes","Myxinidae","Myxine","Myxine glutinosa","28,50,52","26,14,25","Nakai, Y., S. Kubota, Y. Goto, T. Ishibashi, W. Davison, and S. Kohno (1995). Chromosome elimination in three Baltic, south Pacific and north-east Pacific hagfish species. Chromosome Research 3: 321-330; Makino, S. (1951). An atlas of the chromosome numbers in animals. Iowa State College Press, Ames.; Arai, R. (2011). Fish karyotypes: a check list. Springer Science & Business Media."
"Chordata","Reptilia","Crocodylia","Alligatoridae","Alligator","Alligator mississippiensis","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Alligatoridae","Alligator","Alligator sinensis","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Alligatoridae","Caiman","Caiman crocodilus","42","21","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Alligatoridae","Caiman","Caiman latirostris","42","21","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Alligatoridae","Melanosuchus","Melanosuchus niger","42","21","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Alligatoridae","Paleosuchus","Paleosuchus trigonatus","42","21","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus acutus","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus intermedius","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus johnsoni","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus mindorensis","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus moreletii","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus niloticus","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus novaeguineae","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus palustris","30,34","15,17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus porosus","34","17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus rhombifer","30","15","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus siamensis","34","17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Osteolaemus","Osteolaemus tetraspis","38","19","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Crocodylidae","Tomistoma","Tomistoma schlegelii","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Crocodylia","Gavialidae","Gavialis","Gavialis gangeticus","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Rhynchocephalia","Sphenodontidae","Sphenodon","Sphenodon punctatus","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Acrochordidae","Acrochordus","Acrochordus arafurae","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Acrochordidae","Acrochordus","Acrochordus granulatus","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Acanthocercus","Acanthocercus atricollis","34","17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Agama","Agama agama","48,44","22,24","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Agama","Agama atra","44","22","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Agama","Agama hispida","44","22","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Agama","Agama mwanzae","48","24","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Amphibolurus","Amphibolurus muricatus","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Bronchocela","Bronchocela cristatella","34,48","17,24","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Calotes","Calotes emma","34","17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Calotes","Calotes jerdoni","34","17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Calotes","Calotes mystaceus","34","17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Calotes","Calotes versicolor","33,34,34","17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Ceratophora","Ceratophora stoddartii","34","17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Chlamydosaurus","Chlamydosaurus kingii","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Cophotis","Cophotis ceylanica","28","14","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Ctenophorus","Ctenophorus caudicinctus","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Ctenophorus","Ctenophorus decresii","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Ctenophorus","Ctenophorus fordi","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Ctenophorus","Ctenophorus ornatus","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Ctenophorus","Ctenophorus pictus","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Diporiphora","Diporiphora bilineata","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Diporiphora","Diporiphora nobbi","32","16","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Gonocephalus","Gonocephalus grandis","42","21","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Intellagama","Intellagama lesueurii","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Japalura","Japalura variegata","34","17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Laudakia","Laudakia nupta","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Laudakia","Laudakia tuberculata","34","17","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Leiolepis","Leiolepis belliana","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Leiolepis","Leiolepis reevesii","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Lophognathus","Lophognathus gilberti","32,40","16,20","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Lophosaurus","Lophosaurus spinipes","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Lyriocephalus","Lyriocephalus scutatus","30","15","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Paralaudakia","Paralaudakia caucasia","34,36","17,18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Paralaudakia","Paralaudakia erythrogaster","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Paralaudakia","Paralaudakia himalayana","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Paralaudakia","Paralaudakia lehmanni","36","18","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Phrynocephalus","Phrynocephalus forsythii","48","24","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Phrynocephalus","Phrynocephalus frontalis","46","23","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
"Chordata","Reptilia","Squamata","Agamidae","Phrynocephalus","Phrynocephalus guttatus","46,48","23,24","Olmo E, Signorino GG: Chromorep: a reptiles chromosomes database (2005) http://chromorep.univpm.it/."
