row_number	ncbi_taxid	phylum	subphylum	class	order	family	genus_species	common_name	c_value	chromosome_number	c_value_method	cell_type	standard_species	references
6708	185430	Chordata	Vertebrata	Osteichthyes	Esociformes	Esocidae	Esox americanus vermiculatus	Grass pickerel	1.12	50	FD	RBC	HS, CA	33
4256	57762	Chordata	Vertebrata	Aves	Galliformes	Phasianidae	Francolinus natalensis	Natal spurfowl	1.22	NA	FIA	RBC	GD	711
4257	57766	Chordata	Vertebrata	Aves	Galliformes	Phasianidae	Francolinus swainsonii	Swainson's spurfowl	1.21	NA	FIA	RBC	GD	711
6743	481459	Chordata	Vertebrata	Osteichthyes	Gasterosteiformes	Gasterosteidae	Gasterosteus aculeatus aculeatus	Three-spined stickleback	0.58	NA	FCM	RBC	HS, RT	542
6744	481459	Chordata	Vertebrata	Osteichthyes	Gasterosteiformes	Gasterosteidae	Gasterosteus aculeatus aculeatus	Three-spined stickleback	0.7	42	BFA	RBC	SP	215, 216
4277	9111	Chordata	Vertebrata	Aves	Gruiformes	Gruidae	Anthropoides virgo	Demoiselle crane	1.32	80	FD	RBC	GD	529
4278	9111	Chordata	Vertebrata	Aves	Gruiformes	Gruidae	Anthropoides virgo	Demoiselle crane	1.58	NA	FD	RBC	GD, MM, XL	416, 418, 632
4291	40824	Chordata	Vertebrata	Aves	Gruiformes	Gruidae	Antigone canadensis canadensis	Lesser sandhill crane	1.48	80	FD	RBC	GD, MM, XL	416, 418, 632
4292	40823	Chordata	Vertebrata	Aves	Gruiformes	Gruidae	Antigone canadensis pratensis	Florida sandhill crane	1.6	80	FD	RBC	GD, MM, XL	416, 418, 632
4293	40821	Chordata	Vertebrata	Aves	Gruiformes	Gruidae	Antigone canadensis tabida	Greater sandhill crane	1.5	80	FD	RBC	GD, MM, XL	416, 418, 632
4294	1235293	Chordata	Vertebrata	Aves	Gruiformes	Gruidae	Grus grus grus	Common (European) crane	1.5	80	FD	RBC	GD, MM, XL	416, 418, 632
4295	1235293	Chordata	Vertebrata	Aves	Gruiformes	Gruidae	Grus grus grus	Common (European) crane	1.54	NA	FD	RBC	GD, OM	423
4306	54499	Chordata	Vertebrata	Aves	Gruiformes	Rallidae	Gallirallus philippensis	Buff-banded rail	1.59	NA	FCM	RBC	HS, OM	598
6756	370572	Chordata	Vertebrata	Osteichthyes	Lepidosireniformes	Protopteridae	Protopterus annectens annectens	African lungfish	40.46	34	FD	RBC	GD	531
6757	370572	Chordata	Vertebrata	Osteichthyes	Lepidosireniformes	Protopteridae	Protopterus annectens annectens	African lungfish	62.6	NA	FCM	RBC	GD	338
5010	86675	Chordata	Vertebrata	Chondrichthyes	Myliobatiformes	Urotrygonidae	Urolophus halleri	Round stingray	17.05	NA	FCM	RBC	GD	738
5103	86675	Chordata	Vertebrata	Chondrichthyes	Rajiformes	Urolophidae	Urolophus halleri	Haller's round ray	6.5	72	BFA	RBC	SP	219
6785	301819	Chordata	Vertebrata	Osteichthyes	Osmeriformes	Bathylagidae	Bathylagus stilbius	California smoothtongue	1.7	64	FD	RBC	HS	116
4335	30423	Chordata	Vertebrata	Aves	Passeriformes	Corvidae	Corvus monedula	Westerm jackdaw	1.25	80	FD	RBC	GD	529
4351	504327	Chordata	Vertebrata	Aves	Passeriformes	Emberizidae	Fringillaria tahapisi	Cinnamon-breasted bunting	1.25	NA	FIA	RBC	GD	711
4429	72892	Chordata	Vertebrata	Aves	Passeriformes	Hirundinidae	Pygochelidon cyanoleuca	Blue-and-white swallow	1.45	NA	FIA	RBC	GD	711
4464	248152	Chordata	Vertebrata	Aves	Passeriformes	Muscicapidae	Bradornis mariquensis	Marico flycatcher	1.31	NA	FIA	RBC	GD	711
4510	125952	Chordata	Vertebrata	Aves	Passeriformes	Parulidae	Oreothlypis ruficapilla	Nashville warbler	1.36	NA	FIA	RBC	GD	675
4513	992947	Chordata	Vertebrata	Aves	Passeriformes	Passerellidae	Buarremon assimilis	Grey-browed brush finch	1.65	NA	FIA	RBC	GD	711
4566	468373	Chordata	Vertebrata	Aves	Passeriformes	Thamnophilidae	Cercomacra serva	Black antbird	1.3	NA	FIA	RBC	GD	711
4568	468487	Chordata	Vertebrata	Aves	Passeriformes	Thamnophilidae	Gymnopithys salvini	White-throated antbird	1.3	NA	FIA	RBC	GD	711
4594	547953	Chordata	Vertebrata	Aves	Passeriformes	Thraupidae	Diglossopis caerulescens	Bluish flowerpiercer	1.3	NA	FIA	RBC	GD	711
4595	330682	Chordata	Vertebrata	Aves	Passeriformes	Thraupidae	Diglossopis cyanea	Masked flowerpiercer	1.23	NA	FIA	RBC	GD	711
4624	58209	Chordata	Vertebrata	Aves	Passeriformes	Thraupidae	Tangara episcopus	Blue-gray tanager	1.37	NA	FIA	RBC	GD	711
4625	504331	Chordata	Vertebrata	Aves	Passeriformes	Thraupidae	Tangara palmarum	Palm tanager	1.23	NA	FIA	RBC	GD	711
4731	56069	Chordata	Vertebrata	Aves	Pelicaniformes	Phalacrocoracidae	Nannopterum auritus	Double-crested cormorant	1.43	NA	FD	LV	MM, BT	23
6911	201690	Chordata	Vertebrata	Osteichthyes	Perciformes	Centrarchidae	Chaenobryttus gulosus	Warmouth sunfish	1	NA	FD	RBC	GD	408
6966	131241	Chordata	Vertebrata	Osteichthyes	Perciformes	Cichlidae	Cichlasoma portalagrense	N/A	1.2	NA	BFA	RBC	SP	215, 216
6983	607699	Chordata	Vertebrata	Osteichthyes	Perciformes	Cichlidae	Oreochromis niloticus niloticus	Nile tilapia	0.95	NA	FD	RBC	CCR	296
6984	607699	Chordata	Vertebrata	Osteichthyes	Perciformes	Cichlidae	Oreochromis niloticus niloticus	Nile tilapia	0.99	NA	FD	RBC	GD	98
6985	607699	Chordata	Vertebrata	Osteichthyes	Perciformes	Cichlidae	Oreochromis niloticus niloticus	Nile tilapia	1.12	NA	FD	RBC	CP	574
6986	607699	Chordata	Vertebrata	Osteichthyes	Perciformes	Cichlidae	Oreochromis niloticus niloticus	Nile tilapia	1.15	NA	FD	RBC	HS	271
6987	607699	Chordata	Vertebrata	Osteichthyes	Perciformes	Cichlidae	Oreochromis niloticus niloticus	Nile tilapia	1.2	44	BFA	RBC	SP	216
7187	135762	Chordata	Vertebrata	Osteichthyes	Perciformes	Percichthyidae	Maccullochella peelii peelii	Murray cod	0.83	NA	FIA	RBC	BS, GD, OM, RP	204
7257	646033	Chordata	Vertebrata	Osteichthyes	Perciformes	Pomacentridae	Stegastes apicalis	Australian gregory	0.84	NA	FIA	RBC	BS, GD, OM, RP	204
7340	308564	Chordata	Vertebrata	Osteichthyes	Perciformes	Serranidae	Epinephelus quoyanus	Longfin grouper	0.99	NA	FIA	RBC	BS, GD, OM, RP	204
7378	169288	Chordata	Vertebrata	Osteichthyes	Perciformes	Sparidae	Diplodus sargus sargus	White seabream	0.58	48	FD	RBC	GD	70
5581	1050200	Chordata	Vertebrata	Mammalia	Perissodactyla	Equidae	Equus caballus x asinus	Mule	3.56	63	FD	LK	NS	532
4759	315387	Chordata	Vertebrata	Aves	Piciformes	Picidae	Picoides fumigatus	Smoky-brown woodpecker	1.48	NA	FIA	RBC	GD	711
4760	165748	Chordata	Vertebrata	Aves	Piciformes	Picidae	Picoides nuttallii	Nuttall's woodpecker	1.51	NA	FIA	RBC	GD	711
4767	240714	Chordata	Vertebrata	Aves	Piciformes	Ramphastidae	Megalaima oorti	Black-browed barbet	1.63	NA	FCM	RBC	HS, OM	598
7490	764548	Chordata	Vertebrata	Osteichthyes	Polypteriformes	Polypteridae	Polypterus bichir bichir	Nile bichir	4.7	NA	BFA	RBC	SP	219
7491	764548	Chordata	Vertebrata	Osteichthyes	Polypteriformes	Polypteridae	Polypterus bichir bichir	Nile bichir	7.25	NA	FD	RBC	OM	533
7492	645119	Chordata	Vertebrata	Osteichthyes	Polypteriformes	Polypteridae	Polypterus palmas palmas	Shortfin bichir	3.69	NA	FIA	RBC	BS, GD, OM, RP	203, 204
7493	645119	Chordata	Vertebrata	Osteichthyes	Polypteriformes	Polypteridae	Polypterus palmas palmas	Shortfin bichir	5.85	36	FD	LV	V	26
5587	9493	Chordata	Vertebrata	Mammalia	Primates	Callithricidae	Callithrix pygmaea	Pygmy marmoset	3.48	44	FD	LK	HS	302
5593	118643	Chordata	Vertebrata	Mammalia	Primates	Cebidae	Ateles belzebuth chamek	Spider monkey	3.09	NA	FIA	LK	GD	718
5617	101841	Chordata	Vertebrata	Mammalia	Primates	Cercopithecidae	Chlorocebus aethiops aethiops	Grivet	2.95	NA	FD	LK	HS	299, 302
5618	101841	Chordata	Vertebrata	Mammalia	Primates	Cercopithecidae	Chlorocebus aethiops aethiops	Grivet	3.91	60	FD	LK	HS	135
5619	101841	Chordata	Vertebrata	Mammalia	Primates	Cercopithecidae	Chlorocebus aethiops aethiops	Grivet	4.19	60	FD	LK	HS	386
5620	101841	Chordata	Vertebrata	Mammalia	Primates	Cercopithecidae	Chlorocebus aethiops aethiops	Grivet	4.48	NA	FD	LK	HS	134
5621	101841	Chordata	Vertebrata	Mammalia	Primates	Cercopithecidae	Chlorocebus aethiops aethiops	Grivet	4.48	84	FD	LK	HS	386
5669	716692	Chordata	Vertebrata	Mammalia	Primates	Hylobatidae	Hylobates muelleri muelleri	Gray gibbon	3.32	44	FD	LK	HS	135, 388
5678	122224	Chordata	Vertebrata	Mammalia	Primates	Lemuridae	Eulemur fulvus albocollaris	Brown lemur	2.73	48	FCM	LK	HS	306, 439
5679	27680	Chordata	Vertebrata	Mammalia	Primates	Lemuridae	Eulemur fulvus mayottensis	Brown lemur	2.86	48	FCM	LK	HS	306, 439
5687	122220	Chordata	Vertebrata	Mammalia	Primates	Lemuridae	Hapalemur griseus alaotrensis	Bamboo lemur	3.18	54	FD	LK	HS	386
5688	122219	Chordata	Vertebrata	Mammalia	Primates	Lemuridae	Hapalemur griseus griseus	Bamboo lemur	3.29	54	FD	LK	HS	386
5689	122221	Chordata	Vertebrata	Mammalia	Primates	Lemuridae	Hapalemur griseus occidentalis	Bamboo lemur	3.25	58	FD	LK	HS	386
4793	244072	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona farinosa guatemalae	Mealy parrot	1.58	NA	FCM	RBC	HS	676
4799	151764	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona ochrocephala ochrocephala	Yellow-headed parrot	1.7	NA	FCM	RBC	HS	676
4801	151767	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Amazona ochrocephala tresmariae	Yellow-headed parrot	2.08	NA	FCM	RBC	HS	676
4829	211510	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Psittacara acuticaudatus	Blue-crowned parakeet	1.29	NA	FIA	RBC	GD	688
4851	1548961	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Cacatua sulphurea sulphurea	Yellow-crested cockatoo	1.48	NA	FCM	RBC	HS	676
4863	176039	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Eolophus roseicapillus	Galah	1.24	NA	FCM	RBC	HS	676
4864	176039	Chordata	Vertebrata	Aves	Psittaciformes	Psittacidae	Eolophus roseicapillus	Galah	1.43	NA	FCM	RBC	GD, HS, V	502
5750	32528	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Geomys bursarius major	Eastern pocket gopher	3.67	72	FCM	SP	GD	60
5752	50917	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys bottae actuosus	Western pocket gopher	4.21	76	FCM	SP	MM	466
5754	480979	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys bottae bottae	Western pocket gopher	5.3	76	FCM	SP	MM	466
5755	50921	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys bottae fulvus	Western pocket gopher	4.58	76	FCM	SP	MM	466
5757	496458	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys bottae ingens	Western pocket gopher	5.26	76	FCM	SP	MM	466
5759	480981	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys bottae laticeps	Western pocket gopher	5.01	76	FCM	SP	MM	466
5760	161632	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys bottae leucodon	Western pocket gopher	4.98	76	FCM	SP	MM	466
5761	480982	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys bottae mewa	Western pocket gopher	5.22	76	FCM	SP	MM	466
5765	50925	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys bottae ruidosae	Western pocket gopher	4.67	76	FCM	SP	MM	466
5768	161635	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys talpoides fossor	Western pocket gopher	2.57	48	FCM	SP	MM	466
5769	480991	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys townsendii relictus	Western pocket gopher	5.2	76	FCM	SP	MM	466
5771	161640	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys townsendii townsendii	Western pocket gopher	5.6	76	FCM	SP	MM	466
5772	161644	Chordata	Vertebrata	Mammalia	Rodentia	Geomyidae	Thomomys umbrinus intermedius	Western pocket gopher	4.38	78	FCM	SP	MM	466
5773	2338489	Chordata	Vertebrata	Mammalia	Rodentia	Heteromyidae	Dipodomys agilis perplexus	Kangaroo rat	4.12	62	GCD	LV	MM	209
5774	1258736	Chordata	Vertebrata	Mammalia	Rodentia	Heteromyidae	Dipodomys deserti deserti	Kangaroo rat	3.82	64	GCD	LV	MM	209
5776	2338494	Chordata	Vertebrata	Mammalia	Rodentia	Heteromyidae	Dipodomys heermanni tularensis	Kangaroo rat	3	64	GCD	LV	MM	209
5777	1258741	Chordata	Vertebrata	Mammalia	Rodentia	Heteromyidae	Dipodomys merriami merriami	Kangaroo rat	3.52	52	GCD	LV	MM	209
5781	2338495	Chordata	Vertebrata	Mammalia	Rodentia	Heteromyidae	Dipodomys panamintinus leucogenys	Kangaroo rat	3.45	64	GCD	LV	MM	209
5848	137712	Chordata	Vertebrata	Mammalia	Rodentia	Muridae	Terricola subterraneus	Vole	2.58	52	FD	KC	MM	147
5867	35531	Chordata	Vertebrata	Mammalia	Rodentia	Muridae	Mus musculus bactrianus	Southwestern Asian house mouse	3.08	40	FD	LK	GD, MM	597
5868	10091	Chordata	Vertebrata	Mammalia	Rodentia	Muridae	Mus musculus castaneus	Southeastern Asian house mouse	3.07	40	FD	LK	GD, MM	597
5869	10092	Chordata	Vertebrata	Mammalia	Rodentia	Muridae	Mus musculus domesticus	Western European house mouse	3.35	22-40	FD	LK	GD, MM	597
5870	57486	Chordata	Vertebrata	Mammalia	Rodentia	Muridae	Mus musculus molossinus	Japanese wild mouse	3.08	40	FD	LK	GD, MM	597
5871	39442	Chordata	Vertebrata	Mammalia	Rodentia	Muridae	Mus musculus musculus	Eastern European house mouse	3.28	40	FD	LK	GD, MM	597
5891	189654	Chordata	Vertebrata	Mammalia	Rodentia	Muridae	Phyllotis xanthopygus rupestris	Leaf-eared mouse	4.17	38	SCF	KC	XL	550
5892	189655	Chordata	Vertebrata	Mammalia	Rodentia	Muridae	Phyllotis xanthopygus vaccarum	Leaf-eared mouse	3.9	38	SCF	KC	XL	550
5893	327503	Chordata	Vertebrata	Mammalia	Rodentia	Muridae	Phyllotis xanthopygus xanthopygus	Leaf-eared mouse	3.54	38	SCF	KC	XL	550
5914	183515	Chordata	Vertebrata	Mammalia	Rodentia	Octodontidae	Octodon bridgesi	Viscacha rat	3.85	58	FCM	LV	GD	145
5925	30640	Chordata	Vertebrata	Mammalia	Rodentia	Sciuridae	Sciurus carolinensis	Gray squirrel	4.46	NA	FIA	LV	MM	575
5926	30640	Chordata	Vertebrata	Mammalia	Rodentia	Sciuridae	Sciurus carolinensis	Gray squirrel	5.18	40	FD	LV	HS	25
7496	108097	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Coregonus autumnalis autumnalis	Arctic cisco	3	NA	FCM	RBC	GD	283
7497	108097	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Coregonus autumnalis autumnalis	Arctic cisco	3.22	NA	FCM	RBC	GD	282
7507	857568	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Oncorhynchus mykiss aguabonita	Golden trout	2.52	NA	FCM	RBC	GD	234
7508	453925	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Oncorhynchus clarkii bouvieri	Cutthroat trout	2.52	64	FCM	RBC	GD	234
7509	69121	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Oncorhynchus clarkii clarkii	Cutthroat trout	2.62	64	FCM	RBC	GD	234
7522	41164	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Oncorhynchus masou rhodurus	Salmon	2.16	66	FD	LV	OM	357
7562	99804	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Salmo trutta fario	Brown trout	2.9	NA	FD	RBC	GD	323, 324
7563	99804	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Salmo trutta fario	Brown trout	3.15	80	FCM	RBC	GD, HS	3
7564	157020	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Salmo trutta macrostigma	Trout	3.19	80	FCM	RBC	GD, HS	3
7565	227976	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Salmo trutta trutta	Sea trout	2.59	NA	FCM	RBC	GD	234
7566	227976	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Salmo trutta trutta	Sea trout	2.73	NA	FD	LV	OM	357
7567	227976	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Salmo trutta trutta	Sea trout	2.95	NA	FCM	RBC	GD, HS, V	504
7568	227976	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Salmo trutta trutta	Sea trout	2.95	NA	FCM	RBC	GD, HS	3
7569	227976	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Salmo trutta trutta	Sea trout	3.07	80	FCM	RBC	HS, RT	542
7577	423369	Chordata	Vertebrata	Osteichthyes	Salmoniformes	Salmonidae	Salvelinus leucomaenis leucomaenis	Whitespotted char	3.75	84	FD	LV	OM	357
5930	127582	Chordata	Vertebrata	Mammalia	Sirenia	Trichechidae	Trichechus manatus latirostris	Florida manatee	3.67	NA	FK	IC	HS	807
5931	127582	Chordata	Vertebrata	Mammalia	Sirenia	Trichechidae	Trichechus manatus latirostris	Florida manatee	4.67	NA	FD	TC	GD, MM	649
5109	335028	Chordata	Vertebrata	Chondrichthyes	Squaliformes	Dalatiidae	Centroselachus crepidater	Longnose velvet dogfish	11.58	NA	FIA	RBC	BS, GD, OM, RP	203, 204
5110	335028	Chordata	Vertebrata	Chondrichthyes	Squaliformes	Dalatiidae	Centroselachus crepidater	Longnose velvet dogfish	13	NA	FD	RBC	SC	478
8114	125981	Chordata	Vertebrata	Reptilia	Squamata	Lacertidae	Podarcis siculus campestris	Italian wall lizard	1.3	NA	SCF	RBC	HS	106
8115	125981	Chordata	Vertebrata	Reptilia	Squamata	Lacertidae	Podarcis siculus campestris	Italian wall lizard	2.21	38	FD	RBC	PS	368
8116	434032	Chordata	Vertebrata	Reptilia	Squamata	Lacertidae	Podarcis siculus siculus	Italian wall lizard	2.2	38	FD	RBC	PS	368
8117	434032	Chordata	Vertebrata	Reptilia	Squamata	Lacertidae	Podarcis siculus siculus	Italian wall lizard	2.2	NA	FD	RBC	V	75
8118	434032	Chordata	Vertebrata	Reptilia	Squamata	Lacertidae	Podarcis siculus siculus	Italian wall lizard	2.2	NA	FD	RBC	NS	334
8215	8732	Chordata	Vertebrata	Reptilia	Squamata	Viperidae	Crotalus durissus terrificus	South American rattlesnake	1.32	36	FD	RBC	PS	370
8265	31138	Chordata	Vertebrata	Reptilia	Testudines	Emydidae	Trachemys scripta elegans	Red-eared slider	1.43	NA	FK	IC	HS	805
3651	354124	Chordata	Vertebrata	Amphibia	Urodela	Ambystomatidae	Ambystoma tigrinum diaboli	Gray tiger salamander	31.1	28	FCM	RBC	AL	278
3653	43116	Chordata	Vertebrata	Amphibia	Urodela	Ambystomatidae	Ambystoma tigrinum tigrinum	Eastern tiger salamander	30.7	28	FCM	RBC	AL	278
3772	147903	Chordata	Vertebrata	Amphibia	Urodela	Plethodontidae	Eurycea tridentifera	Comal blind salamander	26.5	NA	FCM	RBC	AL	278
3779	1390257	Chordata	Vertebrata	Amphibia	Urodela	Plethodontidae	Gyrinophilus porphyriticus danielsi	Blue ridge spring salamander	22.23	0-0	FD	RBC	NS	603
3780	147907	Chordata	Vertebrata	Amphibia	Urodela	Plethodontidae	Haideotriton wallacei	Georgia blind salamander	26.4	NA	FCM	RBC	AL	278
3783	36318	Chordata	Vertebrata	Amphibia	Urodela	Plethodontidae	Hydromantes genei	Sardinian cave salamander	42.63	0-0	FD	RBC	NS	603
3784	57555	Chordata	Vertebrata	Amphibia	Urodela	Plethodontidae	Hydromantes italicus	Italian cave salamander	67.1	NA	NS	NS	GD	534
3785	57555	Chordata	Vertebrata	Amphibia	Urodela	Plethodontidae	Hydromantes italicus	Italian cave salamander	76.2	28	FD	RBC	XL, V	462
3886	1169564	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Lissotriton vulgaris ampelensis	Smooth newt	29.3	NA	FCM	RBC	PW	652
3887	395391	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Lissotriton vulgaris graecus	Smooth newt	31.15	NA	FCM	RBC	PW	652
4013	395391	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Lissotriton vulgaris graecus	Common newt	30.15	NA	FCM	RBC	PW	607
3889	385672	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Lissotriton vulgaris lantzi	Smooth newt	31.49	NA	FCM	RBC	PW	652
4015	385672	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Lissotriton vulgaris lantzi	Common newt	30.64	NA	FCM	RBC	PW	607
3891	385673	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Lissotriton vulgaris vulgaris	Smooth newt	28.36	NA	FCM	RBC	PW	652
4017	385673	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Lissotriton vulgaris vulgaris	Common newt	27.44	NA	FCM	RBC	PW	607
3892	385665	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Ichthyosaura alpestris alpestris	Alpine newt	29.88	NA	FCM	RBC	PW	652
3955	385665	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Ichthyosaura alpestris alpestris	Alpine newt	28.92	NA	FCM	RBC	PW	607
3894	454645	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Ichthyosaura alpestris serdarus	Alpine newt	29.76	NA	FCM	RBC	PW	652
3958	454645	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Ichthyosaura alpestris serdarus	Alpine newt	28.79	NA	FCM	RBC	PW	607
3910	385671	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Ommatotriton ophryticus ophryticus	Northern banded newt	33.83	NA	FCM	RBC	PW	652
4002	385671	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Ommatotriton ophryticus ophryticus	Banded newt (eastern group)	32.72	NA	FCM	RBC	PW	607, 609
4003	385671	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Ommatotriton ophryticus ophryticus	Banded newt (western group)	30.51	NA	FCM	RBC	PW	607, 609
3912	156859	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Pachytriton labiatus	Spotless stout newt	47.25	NA	FCM	RBC	PW	652
3926	353262	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Salamandra infraimmaculata orientalis	Salamander	39.3	NA	FCM	RBC	PW	652
3935	162712	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Salamandra salamandra salamandra	Fire salamander	41.06	NA	FCM	RBC	PW	652
3936	226888	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Salamandra salamandra terrestris	Fire salamander	37.88	NA	FCM	RBC	PW	652
3963	385667	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Triturus carnifex carnifex	Italian crested newt	28.16	NA	FCM	RBC	PW	607
3964	385667	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Triturus carnifex carnifex	Italian crested newt	29.12	NA	FCM	RBC	PW	652
3982	385669	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Triturus dobrogicus dobrogicus	Danube newt	27.24	NA	FCM	RBC	PW	607
3983	385669	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Triturus dobrogicus dobrogicus	Danube newt	28.02	NA	FCM	RBC	PW	652
3984	385670	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Triturus dobrogicus macrosomus	Danube newt	27.19	NA	FCM	RBC	PW	607
3985	385670	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Triturus dobrogicus macrosomus	Danube newt	28.12	NA	FCM	RBC	PW	652
3989	395388	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Triturus karelinii arntzeni	Southern Crested Newt	28.45	NA	FCM	RBC	PW	607
3990	395388	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Triturus karelinii arntzeni	Southern crested newt	29.4	NA	FCM	RBC	PW	652
3991	395389	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Triturus karelinii karelinii	Southern Crested Newt	30.36	NA	FCM	RBC	PW	607
3992	395389	Chordata	Vertebrata	Amphibia	Urodela	Salamandridae	Triturus karelinii karelinii	Southern crested newt	31.55	NA	FCM	RBC	PW	652
2453	42344	Mollusca	NA	Gastropoda	Archaeogastropoda	Haliotididae	Haliotis discus hannai	Disk abalone	1.84	NA	FCM	MT, TN	GD	820
2454	37770	Mollusca	NA	Gastropoda	Archaeogastropoda	Haliotididae	Haliotis diversicolor aquatilis	Abalone	1.45	NA	FCM	MT, TN	HDH	820
2457	80345	Mollusca	NA	Gastropoda	Archaeogastropoda	Trochidae	Chlorostoma brunnea	Brown tegula	1.7	NA	BFA	S	SP	217
2458	80350	Mollusca	NA	Gastropoda	Archaeogastropoda	Trochidae	Chlorostoma funebralis	Black tegula	1.5	NA	BFA	S	SP	217
2698	140470	Ctenophora	NA	Tentaculata	Cydippida	Haeckeliidae	Haeckelia rubra	Comb jelly	3.16	NA	FIA	S, WB	GD, HS	575
2725	411679	Cnidaria	NA	Hydrozoa	Hydroida	Hydridae	Hydra carnea	Hydra	1.38	NA	FD	S, WB	GD	572
2522	146274	Mollusca	NA	Gastropoda	Neogastropoda	Muricidae	Ocenebra erinacea	Rock shell	2.61	NA	FD	G	ME, V	383
2531	707973	Mollusca	NA	Gastropoda	Neogastropoda	Olividae	Olivella biplicata	Purple dwarf olive shell	2	NA	BFA	S	SP	217
2317	182094	Mollusca	NA	Gastropoda	Neotaenioglossa	Pleuroceridae	Elimia catenaria dislocata	Snail	2.1	NA	FCM	MC	HS, V	650
2550	1637247	Mollusca	NA	Gastropoda	Nudibranchia	Flabellinidae	Flabellina iodinea	Spanish shawl	0.71	NA	BFA	S	SP	217
2714	46750	Cnidaria	NA	Anthozoa	Scleractinia	Caryophiliidae	Euphyllia ancora	Hammer coral	0.64	NA	FCM	TN, WB	HDH	731
