"taxonID","parentNameUsageID","acceptedNameUsageID","datasetID","scientificName","scientificNameAuthorship","taxonRank","taxonConceptID","taxonomicStatus","nomenclaturalStatus","genus","family","order","class","phylum","kingdom","long_list"
"NHMSYS0020824858","NHMSYS0000545896","","UKSI","Ceratophyllus (Ceratophyllus) vagabundus","(Boheman, 1866)","Species","NBNORG0000105283","accepted","","Ceratophyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020824861","NHMSYS0000545928","","UKSI","Ctenophthalmus (Ctenophthalmus) bisoctodentatus","Kolenati, 1863","Species","NBNORG0000105286","accepted","","Ctenophthalmus","Ctenophthalmidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020824862","NHMSYS0000545928","","UKSI","Ctenophthalmus (Ctenophthalmus) nobilis","(Rothschild, 1898)","Species","NBNORG0000105287","accepted","","Ctenophthalmus","Ctenophthalmidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020824863","NHMSYS0000545928","","UKSI","Ctenophthalmus (Euctenophthalmus) congener","Rothschild, 1907","Species","NBNORG0000105288","accepted","","Ctenophthalmus","Ctenophthalmidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020824864","NHMSYS0000545938","","UKSI","Dasypsyllus (Dasypsyllus) gallinulae","(Dale, 1878)","Species","NBNORG0000105289","accepted","","Dasypsyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020824867","NHMSYS0000545955","","UKSI","Ischnopsyllus (Ischnopsyllus) simplex","Rothschild, 1906","Species","NBNORG0000105292","accepted","","Ischnopsyllus","Ischnopsyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020824868","NHMSYS0000545978","","UKSI","Nosopsyllus (Nosopsyllus) londiniensis","(Rothschild, 1903)","Species","NBNORG0000105293","accepted","","Nosopsyllus","Ceratophyllidae","Siphonaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020825389","NHMSYS0000455755","","UKSI","Allium spp.","","Species","NBNORG0000105322","accepted","","Allium","Amaryllidaceae","Asparagales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0020825395","NHMSYS0000464845","","UKSI","Vicia spp.","","Species","NBNORG0000105323","accepted","","Vicia","Fabaceae","Fabales","Magnoliopsida","Tracheophyta","Plantae","DTOL"
"NHMSYS0020825515","NBNSYS0000180321","","UKSI","Chaetonotus (Primochaetus) macrolepidotus","Greuter, 1917","Species","NBNORG0000105324","accepted","","Chaetonotus","Chaetonotidae","Chaetonotida","","Gastrotricha","Animalia","DTOL"
"NHMSYS0020826425","NHMSYS0001701950","","UKSI","Cernuella (Cernuella) aginnica","(Locard, 1894)","Species","NBNORG0000105345","accepted","","Cernuella","Hygromiidae","Pulmonata","Gastropoda","Mollusca","Animalia","DTOL"
"NHMSYS0020917179","NBNSYS0000133427","","UKSI","Glyptotendipes (Phytotendipes) paripes","(Edwards, 1929)","Species","NBNORG0000105365","accepted","","Glyptotendipes","Chironomidae","Diptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020917992","NHMSYS0020309263","","UKSI","Globiceps (Kelidocoris) fulvicollis","Jakovlev, 1877","Species","NBNORG0000105399","accepted","","Globiceps","Miridae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020920008","NHMSYS0020152920","","UKSI","Otiorhynchus setosulus","Stierlin, 1861","Species","NBNORG0000092879","accepted","","Otiorhynchus","Curculionidae","Coleoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020920318","NHMSYS0020929956","","UKSI","Acericerus ribauti","Nickel & Remane, 2002","Species","NBNORG0000103550","accepted","","Acericerus","Cicadellidae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020925866","NBNSYS0000179657","","UKSI","Balanophyllia (Balanophyllia) thalassae","Zibrowius, 1980","Species","NBNORG0000105454","accepted","","Balanophyllia","Dendrophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925872","NBNSYS0000174375","","UKSI","Caryophyllia (Caryophyllia) abyssorum","Duncan, 1873","Species","NBNORG0000105460","accepted","","Caryophyllia","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925873","NBNSYS0000174375","","UKSI","Caryophyllia (Caryophyllia) alberti","Zibrowius, 1980","Species","NBNORG0000105461","accepted","","Caryophyllia","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925874","NBNSYS0000174375","","UKSI","Caryophyllia (Caryophyllia) ambrosia","Alcock, 1898","Species","NBNORG0000105462","accepted","","Caryophyllia","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925875","NBNSYS0000174375","","UKSI","Caryophyllia (Caryophyllia) atlantica","(Duncan, 1873)","Species","NBNORG0000105463","accepted","","Caryophyllia","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925876","NBNSYS0000174375","","UKSI","Caryophyllia (Caryophyllia) calveri","Duncan, 1873","Species","NBNORG0000105464","accepted","","Caryophyllia","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925877","NBNSYS0000174375","","UKSI","Caryophyllia (Caryophyllia) cyathus","(Ellis & Solander, 1786)","Species","NBNORG0000105465","accepted","","Caryophyllia","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925878","NBNSYS0000174375","","UKSI","Caryophyllia (Caryophyllia) foresti","Zibrowius, 1980","Species","NBNORG0000105466","accepted","","Caryophyllia","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925879","NBNSYS0000174375","","UKSI","Caryophyllia (Caryophyllia) sarsiae","Zibrowius, 1974","Species","NBNORG0000105467","accepted","","Caryophyllia","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925880","NBNSYS0000174375","","UKSI","Caryophyllia (Caryophyllia) seguenzae","Duncan, 1873","Species","NBNORG0000105468","accepted","","Caryophyllia","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925902","NBNSYS0000182099","","UKSI","Flabellum (Flabellum) chunii","Marenzeller, 1904","Species","NBNORG0000105490","accepted","","Flabellum","Flabellidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925904","NHMSYS0020929945","","UKSI","Fungiacyathus (Bathyactis) crispus","(Pourtalès, 1871)","Species","NBNORG0000105492","accepted","","Fungiacyathus","Fungiacyathidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925905","NHMSYS0020929945","","UKSI","Fungiacyathus (Bathyactis) marenzelleri","(Vaughan, 1906)","Species","NBNORG0000105493","accepted","","Fungiacyathus","Fungiacyathidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925906","NHMSYS0020929945","","UKSI","Fungiacyathus (Fungiacyathus) fragilis","Sars, 1872","Species","NBNORG0000105494","accepted","","Fungiacyathus","Fungiacyathidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925940","NHMSYS0020930487","","UKSI","Stephanocyathus (Odontocyathus) nobilis","(Moseley in Thompson, 1873)","Species","NBNORG0000105528","accepted","","Stephanocyathus","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925941","NHMSYS0020930487","","UKSI","Stephanocyathus (Stephanocyathus) crassus","(Jourdan, 1895)","Species","NBNORG0000105529","accepted","","Stephanocyathus","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925942","NHMSYS0020930487","","UKSI","Stephanocyathus (Stephanocyathus) moseleyanus","(Sclater, 1886)","Species","NBNORG0000105530","accepted","","Stephanocyathus","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925950","NHMSYS0020930522","","UKSI","Thouarella (Euthouarella) hilgendorfi","(Studer, 1879)","Species","NBNORG0000105538","accepted","","Thouarella","Primnoidae","Alcyonacea","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925951","NHMSYS0020930522","","UKSI","Thouarella (Thouarella) variabilis","Wright & Studer, 1889","Species","NBNORG0000105539","accepted","","Thouarella","Primnoidae","Alcyonacea","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020925953","NHMSYS0020930541","","UKSI","Trochocyathus (Trochocyathus) spinosocostatus","Zibrowius, 1980","Species","NBNORG0000105541","accepted","","Trochocyathus","Caryophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020927569","NHMSYS0020705758","","UKSI","Myzus (Galiobium) langei","(Börner, 1933)","Species","NBNORG0000105625","accepted","","Myzus","Aphididae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020927585","NHMSYS0020705738","","UKSI","Metopolophium (Metopolophium) tenerum","Hille Ris Lambers, 1947","Species","NBNORG0000105626","accepted","","Metopolophium","Aphididae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020927603","NHMSYS0020930444","","UKSI","Rhopalosiphoninus (Pseudorhopalosiphoninus) calthae","(Koch, 1854)","Species","NBNORG0000105627","accepted","","Rhopalosiphoninus","Aphididae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020936461","NHMSYS0000079216","","UKSI","Oscinimorpha sp. nov.","","Species","NBNORG0000106714","accepted","","Oscinimorpha","Chloropidae","Diptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020953703","NHMSYS0020706501","","UKSI","Porrhomma sp. nov.","","Species","NBNORG0000106759","accepted","sensu Merrett","Porrhomma","Linyphiidae","Araneae","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0020954274","NHMSYS0000547871","","UKSI","Fragilaria","","Species","NBNORG0000106762","accepted","[cf. oldenburgiana PIRLA pl 20, 61-2]","Fragilaria","Fragilariaceae","Fragilariales","Bacillariophyceae","Ochrophyta","Chromista","DTOL"
"NHMSYS0020954856","NHMSYS0000599892","","UKSI","Amphora pediculus type","","Species","NBNORG0000106820","accepted","","Amphora","Catenulaceae","Thalassiophysales","Bacillariophyceae","Ochrophyta","Chromista","DTOL"
"NHMSYS0020954887","NHMSYS0021053249","","UKSI","Botrylloides cf. diegense","Ritter & Forsyth, 1917","Species","NBNORG0000106850","accepted","","","Styelidae","Stolidobranchia","Ascidiacea","Chordata","Animalia","DTOL"
"NHMSYS0020955120","NHMSYS0020955119","","UKSI","Nanoneis haslea","R.E. Norris, 1973","Species","NBNORG0000107057","accepted","","Nanoneis","","","Bacillariophyceae","Ochrophyta","Chromista","DTOL"
"NHMSYS0020955124","NHMSYS0021058014","","UKSI","Navicula [small species]","","Species","NBNORG0000107061","accepted","","Navicula","Naviculaceae","Naviculales","Bacillariophyceae","Ochrophyta","Chromista","DTOL"
"NHMSYS0020955202","NHMSYS0020955201","","UKSI","Phyllodicola petiti","Delamare Deboutteville & Laubier, 1960","Species","NBNORG0000107133","accepted","","Phyllodicola","Phyllodicolidae","Poecilostomatoida","Maxillopoda","Arthropoda","Animalia","DTOL"
"NHMSYS0020973280","NHMSYS0020309583","","UKSI","Orthotylus (Parapachylops) caprai","Wagner, 1955","Species","NBNORG0000108170","accepted","","Orthotylus","Miridae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020973654","NHMSYS0020973648","","UKSI","Viridicerus ustulatus","(Mulsant & Rey, 1855)","Species","NBNORG0000108212","accepted","","Viridicerus","Cicadellidae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020974026","NHMSYS0020309771","","UKSI","Rhopalus (Rhopalus) lepidus","Fieber, 1861","Species","NBNORG0000108240","accepted","","Rhopalus","Rhopalidae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020977054","NHMSYS0020977042","","UKSI","Grypocoris (Lophyromiris) stysi","(Wagner, 1968)","Species","NBNORG0000094868","accepted","","Grypocoris","Miridae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020977763","NHMSYS0020977757","","UKSI","Siphonophorida sp.","","Species","NBNORG0000108344","accepted","Eden A","","","Siphonophorida","Diplopoda","Arthropoda","Animalia","DTOL"
"NHMSYS0020977769","NHMSYS0020977775","","UKSI","Eutrichodesmus sp.","","Species","NBNORG0000108346","accepted","Eden A","Eutrichodesmus","Haplodesmidae","Polydesmida","Diplopoda","Arthropoda","Animalia","DTOL"
"NHMSYS0020977805","NHMSYS0020977799","","UKSI","Gabunillo sp.","","Species","NBNORG0000108351","accepted","Eden A","Gabunillo","Armadillidiidae","Isopoda","Malacostraca","Arthropoda","Animalia","DTOL"
"NHMSYS0020977817","NHMSYS0020977811","","UKSI","Pseudotyphloscia sp.","","Species","NBNORG0000108353","accepted","Eden A","Pseudotyphloscia","Philosciidae","Isopoda","Malacostraca","Arthropoda","Animalia","DTOL"
"NHMSYS0020977927","NBNSYS0000134951","","UKSI","Megaselia dimorphica","Disney in Weinmann & Disney, 1997","Species","NBNORG0000108365","accepted","","Megaselia","Phoridae","Diptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020978193","NHMSYS0020930551","","UKSI","Uroleucon (Uroleucon) hypochoeridis","(Fabricius, 1779)","Species","NBNORG0000108391","accepted","","Uroleucon","Aphididae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020978313","NHMSYS0021310166","","UKSI","Poecilochirus sp.","","Species","NBNORG0000108407","accepted","","Poecilochirus","Parasitidae","Mesostigmata","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0020978325","NHMSYS0020978319","","UKSI","Parasitellus sp.","","Species","NBNORG0000108409","accepted","","Parasitellus","Parasitidae","Mesostigmata","Arachnida","Arthropoda","Animalia","DTOL"
"NHMSYS0020978416","NHMSYS0020978410","","UKSI","Jamaicana subguttata","(Walker, 1870)","Species","NBNORG0000108420","accepted","","Jamaicana","Tettigoniidae","Orthoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020978664","NBNSYS0000179657","","UKSI","Balanophyllia (Balanophyllia) cellulosa","Duncan, 1873","Species","NBNORG0000033249","accepted","","Balanophyllia","Dendrophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020978670","NBNSYS0000179657","","UKSI","Balanophyllia (Balanophyllia) regia","Gosse, 1853","Species","NBNORG0000040361","accepted","","Balanophyllia","Dendrophylliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020978676","NHMSYS0021053683","","UKSI","Sphenotrochus (Sphenotrochus) andrewianus","Milne Edwards & Haime, 1848","Species","NBNORG0000039387","accepted","","Sphenotrochus","Turbinoliidae","Scleractinia","Anthozoa","Cnidaria","Animalia","DTOL"
"NHMSYS0020978827","NHMSYS0001702039","","UKSI","Helix (Helix) lucorum","Linnaeus, 1758","Species","NBNORG0000108459","accepted","","Helix","Helicidae","Pulmonata","Gastropoda","Mollusca","Animalia","DTOL"
"NHMSYS0020978887","NHMSYS0020930092","","UKSI","Cinara (Cupressobium) smolandiae","Danielsson & Carter, 1993","Species","NBNORG0000108460","accepted","","Cinara","Aphididae","Hemiptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020978980","NHMSYS0020929984","","UKSI","Anatrachyntis rileyi","(Walsingham, 1882)","Species","NBNORG0000108467","accepted","","Anatrachyntis","Cosmopterigidae","Lepidoptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0020987448","NHMSYS0020989710","","UKSI","Ameliella andreaeicola","Fryday & Coppins","Species","NBNORG0000076322","accepted","","Ameliella","Lecanoraceae","Lecanorales","Lecanoromycetes","Ascomycota","Fungi","DTOL"
"NHMSYS0020987450","NHMSYS0020989710","","UKSI","Ameliella grisea","Fryday & Coppins","Species","NBNORG0000076323","accepted","","Ameliella","Lecanoraceae","Lecanorales","Lecanoromycetes","Ascomycota","Fungi","DTOL"
"NHMSYS0020987548","NHMSYS0001476618","","UKSI","Caloplaca ferruginea s. str.","(Huds.) Th. Fr.","Species","NBNORG0000108517","accepted","","Caloplaca","Teloschistaceae","Teloschistales","Lecanoromycetes","Ascomycota","Fungi","DTOL"
"NHMSYS0020987556","NHMSYS0001476618","","UKSI","Caloplaca herbidella s. str.","(Hue) H. Magn.","Species","NBNORG0000108520","accepted","","Caloplaca","Teloschistaceae","Teloschistales","Lecanoromycetes","Ascomycota","Fungi","DTOL"
"NHMSYS0020987564","NHMSYS0001476618","","UKSI","Caloplaca holocarpa s. str.","(Hoffm.) A.E. Wade","Species","NBNORG0000108522","accepted","","Caloplaca","Teloschistaceae","Teloschistales","Lecanoromycetes","Ascomycota","Fungi","DTOL"
"NHMSYS0020987692","NHMSYS0001485111","","UKSI","Hypotrachyna revoluta s. str.","(Flörke) Hale","Species","NBNORG0000108574","accepted","","Hypotrachyna","Parmeliaceae","Lecanorales","Lecanoromycetes","Ascomycota","Fungi","DTOL"
"NHMSYS0020987696","NHMSYS0001486269","","UKSI","Lecania erysibe s. str.","(Ach.) Mudd","Species","NBNORG0000108575","accepted","","Lecania","Ramalinaceae","Lecanorales","Lecanoromycetes","Ascomycota","Fungi","DTOL"
"NHMSYS0020987752","NHMSYS0001486555","","UKSI","Lecidea fuscoatra s. str.","(L.) Ach.","Species","NBNORG0000108586","accepted","","Lecidea","Lecideaceae","Lecideales","Lecanoromycetes","Ascomycota","Fungi","DTOL"
"NHMSYS0020990098","NHMSYS0020990097","","UKSI","Cladoniicola staurospora","Diederich, van den Boom & Aptroot","Species","NBNORG0000108545","accepted","","Cladoniicola","","","","Ascomycota","Fungi","DTOL"
"NHMSYS0020990614","NHMSYS0020990613","","UKSI","Minutoexcipula tephromelae","V. Atienza, Etayo & Pérez-Ortega","Species","NBNORG0000108604","accepted","","Minutoexcipula","","","","Ascomycota","Fungi","DTOL"
"NHMSYS0020991107","NHMSYS0001499010","","UKSI","Sticta canariensis (combined)","","Species","NBNORG0000108639","accepted","","Sticta","Lobariaceae","Peltigerales","Lecanoromycetes","Ascomycota","Fungi","DTOL"
"NHMSYS0020991108","NHMSYS0001499010","","UKSI","Sticta canariensis (dufourii)","","Species","NBNORG0000108640","accepted","","Sticta","Lobariaceae","Peltigerales","Lecanoromycetes","Ascomycota","Fungi","DTOL"
"NHMSYS0021003076","NHMSYS0001387314","","UKSI","Forficula smyrnensis","Audinet-Serville, 1839","Species","NBNORG0000108671","accepted","","Forficula","Forficulidae","Dermaptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021004570","NHMSYS0021057094","","UKSI","Arthurdendyus albidus","Jones & Gerard, 1999","Species","NBNORG0000108731","accepted","","Arthurdendyus","Geoplanidae","Tricladida","Rhabditophora","Platyhelminthes","Animalia","DTOL"
"NHMSYS0021004582","NHMSYS0021004576","","UKSI","Parakontikia coxii","(Fletcher & Hamilton, 1888)","Species","NBNORG0000108733","accepted","","Parakontikia","Geoplanidae","Tricladida","Rhabditophora","Platyhelminthes","Animalia","DTOL"
"NHMSYS0021006645","NBNSYS0000131693","","UKSI","Cladotanytarsus new pupal Sp","","Species","NBNORG0000108980","accepted","","Cladotanytarsus","Chironomidae","Diptera","Insecta","Arthropoda","Animalia","DTOL"
"NHMSYS0021008020","NBNSYS0000132741","","UKSI","Elachiptera sp. nr cornuta","","Species","NBNORG0000109030","accepted","","Elachiptera","Chloropidae","Diptera","Insecta","Arthropoda","Animalia","DTOL"
