nOrder	ARK	Superorder	Family	Accession	VGP_accession	Class	SpeciesE	Genus	Species	long_list
Squamata		Lepidosauria	Colubridae		rPseSar	Reptilia	-	Pseudorabdion	saravacense	VGP
Squamata		Lepidosauria	Dibamidae		rDibFlo	Reptilia	-	Dibamus	floweri	VGP
Squamata		Lepidosauria	Scincidae		rCapPar	Reptilia	-	Capitellum	parvicruzae	VGP
Squamata		Lepidosauria	Scincidae		rTroIni	Reptilia	-	Tropidophorus	iniquus	VGP
Squamata		Lepidosauria	Typhlopidae		rRamLor	Reptilia	-	Ramphotyphlops	lorenzi	VGP
Squamata		Lepidosauria	Colubridae		rAtrGai	Reptilia	-	Atractus	gaigeae	VGP
Squamata		Lepidosauria	Colubridae		rGeoDun	Reptilia	-	Geophis	dunni	VGP
Squamata		Lepidosauria	Colubridae		rRhaBar	Reptilia	-	Rhabdophis	barbouri	VGP
Squamata		Lepidosauria	Colubridae		rPseSir	Reptilia	-	Pseudorabdion	sirambense	VGP
Squamata		Lepidosauria	Colubridae		rLycCar	Reptilia	-	Lycodon	cardamomensis	VGP
Squamata		Lepidosauria	Dactyloidae		rAnoImp	Reptilia	-	Anolis	impetigosus	VGP
Squamata		Lepidosauria	Elapidae 		rCryNig	Reptilia	-	Cryptophis	nigrostriatus	VGP
Squamata		Lepidosauria	Gekkonidae		rMicLat	Reptilia	-	Microgecko	latifi	VGP
Squamata		Lepidosauria	Gerrhopilidae		rGerOli	Reptilia	-	Gerrhopilus	oligolepis	VGP
Squamata		Lepidosauria	Lamprophiidae		rPolGab	Reptilia	-	Polemon	gabonensis	VGP
Squamata		Lepidosauria	Scincidae		rAsyTra	Reptilia	-	Asymblepharus	tragbulense	VGP
Squamata		Lepidosauria	Tropiduridae		rSteFim	Reptilia	-	Stenocercus	fimbriatus	VGP
Squamata		Lepidosauria	Typhlopidae		rRamMan	Reptilia	-	Ramphotyphlops	mansuetus	VGP
Squamata		Lepidosauria	Agamidae 		rTymDia	Reptilia	-	Tympanocryptis	diabolicus	VGP
Squamata		Lepidosauria	Agamidae 		rUroOcc	Reptilia	-	Uromastyx	occidentalis	VGP
Squamata		Lepidosauria	Anguidae		rBarJon	Reptilia	-	Barisia	jonesi	VGP
Squamata		Lepidosauria	Colubridae		rPseTal	Reptilia	-	Pseudorabdion	talonuran	VGP
Squamata		Lepidosauria	Dactyloidae		rAnoInc	Reptilia	-	Anolis	incredulus	VGP
Squamata		Lepidosauria	Dibamidae		rDibIng	Reptilia	-	Dibamus	ingeri	VGP
Squamata		Lepidosauria	Elapidae 		rCryPal	Reptilia	-	Cryptophis	pallidiceps	VGP
Squamata		Lepidosauria	Gekkonidae		rCnePag	Reptilia	-	Cnemaspis	pagai	VGP
Squamata		Lepidosauria	Gerrhopilidae		rGerPer	Reptilia	-	Gerrhopilus	persephone	VGP
Squamata		Lepidosauria	Lamprophiidae		rPolGra	Reptilia	-	Polemon	gracilis	VGP
Squamata		Lepidosauria	Liolaemidae		rLioCap	Reptilia	-	Liolaemus	caparensis	VGP
Squamata		Lepidosauria	Phyllodactylidae		rPhyDix	Reptilia	-	Phyllodactylus	dixoni	VGP
Squamata		Lepidosauria	Typhlopidae		rRamMar	Reptilia	-	Ramphotyphlops	marxi	VGP
Squamata		Lepidosauria	Agamidae 		rTymFor	Reptilia	-	Tympanocryptis	fortescuensis	VGP
Squamata		Lepidosauria	Colubridae		rRhaCal	Reptilia	-	Rhabdophis	callistus	VGP
Squamata		Lepidosauria	Elapidae 		rMicOli	Reptilia	-	Micrurus	oligoanellatus	VGP
Squamata		Lepidosauria	Gerrhopilidae		rGerThu	Reptilia	-	Gerrhopilus	thurstoni	VGP
Squamata		Lepidosauria	Lacertidae		rEreAfg	Reptilia	-	Eremias	afghanistanica	VGP
Squamata		Lepidosauria	Lamprophiidae		rPolGri	Reptilia	-	Polemon	griseiceps	VGP
Squamata		Lepidosauria	Tropiduridae		rSteFri	Reptilia	-	Stenocercus	frittsi	VGP
Squamata		Lepidosauria	Typhlopidae		rRamMul	Reptilia	-	Ramphotyphlops	multilineatus	VGP
Squamata		Lepidosauria	Colubridae		rAtrHel	Reptilia	-	Atractus	heliobelluomini	VGP
Squamata		Lepidosauria	Colubridae		rRhaChr	Reptilia	-	Rhabdophis	chrysargoides	VGP
Squamata		Lepidosauria	Dibamidae		rDibLeu	Reptilia	-	Dibamus	leucurus	VGP
Squamata		Lepidosauria	Gerrhopilidae		rGerTin	Reptilia	-	Gerrhopilus	tindalli	VGP
Squamata		Lepidosauria	Lacertidae		rEreAnd	Reptilia	-	Eremias	andersoni	VGP
Squamata		Lepidosauria	Lamprophiidae		rPolNeu	Reptilia	-	Polemon	neuwiedi	VGP
Squamata		Lepidosauria	Lamprophiidae		rPhiIar	Reptilia	-	Phisalixella	iarakaensis	VGP
Squamata		Lepidosauria	Teiidae		rAmeFul	Reptilia	-	Ameiva	fuliginosa	VGP
Squamata		Lepidosauria	Typhlopidae		rRamOli	Reptilia	-	Ramphotyphlops	olivaceus	VGP
Squamata		Lepidosauria	Colubridae		rAtrHey	Reptilia	-	Atractus	heyeri	VGP
Squamata		Lepidosauria	Colubridae		rLycDav	Reptilia	-	Lycodon	davidi	VGP
Squamata		Lepidosauria	Elapidae 		rMicPac	Reptilia	-	Micrurus	pacaraimae	VGP
Squamata		Lepidosauria	Gerrhopilidae		rMalMan	Reptilia	-	Malayotyphlops	manilae	VGP
Squamata		Lepidosauria	Gymnophthalmidae 		rTreBif	Reptilia	-	Tretioscincus	bifasciatus	VGP
Squamata		Lepidosauria	Tropiduridae		rSteHae	Reptilia	-	Stenocercus	haenschi	VGP
Squamata		Lepidosauria	Typhlopidae		rRamSim	Reptilia	-	Ramphotyphlops	similis	VGP
Squamata		Lepidosauria	Colubridae		rGeoInc	Reptilia	-	Geophis	incomptus	VGP
Squamata		Lepidosauria	Colubridae		rRabGro	Reptilia	-	Rabdion	grovesi	VGP
Squamata		Lepidosauria	Dibamidae		rDibNic	Reptilia	-	Dibamus	nicobaricum	VGP
Squamata		Lepidosauria	Elapidae 		rDemOli	Reptilia	-	Demansia	olivacea	VGP
Squamata		Lepidosauria	Elapidae 		rMicPac	Reptilia	-	Micrurus	pachecogili	VGP
Squamata		Lepidosauria	Phyllodactylidae		rPhyGer	Reptilia	-	Phyllodactylus	gerrhopygus	VGP
Squamata		Lepidosauria	Tropiduridae		rSteHua	Reptilia	-	Stenocercus	huancabambae	VGP
Squamata		Lepidosauria	Typhlopidae		rRamSul	Reptilia	-	Ramphotyphlops	suluensis	VGP
Squamata		Lepidosauria	Colubridae		rAtrHos	Reptilia	-	Atractus	hostilitractus	VGP
Squamata		Lepidosauria	Gekkonidae		rCyrStr	Reptilia	-	Cyrtodactylus	stresemanni	VGP
Squamata		Lepidosauria	Lacertidae		rEreAri	Reptilia	-	Eremias	aria	VGP
Squamata		Lepidosauria	Scincidae		rTroMoc	Reptilia	-	Tropidophorus	mocquardii	VGP
Squamata		Lepidosauria	Teiidae		rAmePan	Reptilia	-	Ameiva	pantherina	VGP
Squamata		Lepidosauria	Typhlopidae		rRamSup	Reptilia	-	Ramphotyphlops	supranasalis	VGP
Squamata		Lepidosauria	Colubridae		rSibLav	Reptilia	-	Sibynomorphus	lavillai	VGP
Squamata		Lepidosauria	Elapidae 		rMicPer	Reptilia	-	Micrurus	peruvianus	VGP
Squamata		Lepidosauria	Gekkonidae		rCnePet	Reptilia	-	Cnemaspis	petrodroma	VGP
Squamata		Lepidosauria	Gekkonidae		rCyrSub	Reptilia	-	Cyrtodactylus	subsolanus	VGP
Squamata		Lepidosauria	Typhlopidae		rRamWil	Reptilia	-	Ramphotyphlops	willeyi	VGP
Squamata		Lepidosauria	Viperidae		rBotAye	Reptilia	-	Bothrops	ayerbei	VGP
Squamata		Lepidosauria	Colubridae		rAtrInd	Reptilia	-	Atractus	indistinctus	VGP
Squamata		Lepidosauria	Colubridae		rGeoJul	Reptilia	-	Geophis	juliai	VGP
Squamata		Lepidosauria	Colubridae		rSibMik	Reptilia	-	Sibynomorphus	mikanii	VGP
Squamata		Lepidosauria	Colubridae		rLycFau	Reptilia	-	Lycodon	fausti	VGP
Squamata		Lepidosauria	Elapidae 		rMicPet	Reptilia	-	Micrurus	petersi	VGP
Squamata		Lepidosauria	Gekkonidae		rCyrSum	Reptilia	-	Cyrtodactylus	sumonthai	VGP
Squamata		Lepidosauria	Lamprophiidae		rPseAnk	Reptilia	-	Pseudoxyrhopus	ankafinaensis	VGP
Squamata		Lepidosauria	Scincidae		rTriAnn	Reptilia	-	Tribolonotus	annectens	VGP
Squamata		Lepidosauria	Agamidae 		rTymPse	Reptilia	-	Tympanocryptis	pseudopsephos	VGP
Squamata		Lepidosauria	Colubridae		rAtrIns	Reptilia	-	Atractus	insipidus	VGP
Squamata		Lepidosauria	Colubridae		rRhaLin	Reptilia	-	Rhabdophis	lineatus	VGP
Squamata		Lepidosauria	Colubridae		rLycFer	Reptilia	-	Lycodon	ferroni	VGP
Squamata		Lepidosauria	Colubridae		rSpaJos	Reptilia	-	Spalerosophis	josephscorteccii	VGP
Squamata		Lepidosauria	Dactyloidae		rAnoJua	Reptilia	-	Anolis	juangundlachi	VGP
Squamata		Lepidosauria	Dibamidae		rDibSom	Reptilia	-	Dibamus	somsaki	VGP
Squamata		Lepidosauria	Elapidae 		rMicPot	Reptilia	-	Micrurus	potyguara	VGP
Squamata		Lepidosauria	Lamprophiidae		rXenSab	Reptilia	-	Xenocalamus	sabiensis	VGP
Squamata		Lepidosauria	Phyllodactylidae		rPhyIna	Reptilia	-	Phyllodactylus	inaequalis	VGP
Squamata		Lepidosauria	Teiidae		rAmePro	Reptilia	-	Ameiva	provitaae	VGP
Squamata		Lepidosauria	Tropiduridae		rSteIvi	Reptilia	-	Stenocercus	ivitus	VGP
Squamata		Lepidosauria	Typhlopidae		rXerEth	Reptilia	-	Xerotyphlops	etheridgei	VGP
Squamata		Lepidosauria	Viperidae		rEchHug	Reptilia	-	Echis	hughesi	VGP
Squamata		Lepidosauria	Colubridae		rArgVit	Reptilia	-	Argyrogena	vittacaudata	VGP
Squamata		Lepidosauria	Dibamidae		rDibTay	Reptilia	-	Dibamus	taylori	VGP
Squamata		Lepidosauria	Gekkonidae		rCyrSur	Reptilia	-	Cyrtodactylus	surin	VGP
Squamata		Lepidosauria	Gekkonidae		rHemJub	Reptilia	-	Hemidactylus	jubensis	VGP
Squamata		Lepidosauria	Lamprophiidae		rPseIme	Reptilia	-	Pseudoxyrhopus	imerinae	VGP
Squamata		Lepidosauria	Phyllodactylidae		rPhyIns	Reptilia	-	Phyllodactylus	insularis	VGP
Squamata		Lepidosauria	Scincidae		rTroPer	Reptilia	-	Tropidophorus	perplexus	VGP
Squamata		Lepidosauria	Teiidae		rAmeRet	Reptilia	-	Ameiva	reticulata	VGP
Squamata		Lepidosauria	Tropiduridae		rSteJoh	Reptilia	-	Stenocercus	johaberfellneri	VGP
Squamata		Lepidosauria	Typhlopidae		rXerLur	Reptilia	-	Xerotyphlops	luristanicus	VGP
Squamata		Lepidosauria	Colubridae		rAtrLan	Reptilia	-	Atractus	lancinii	VGP
Squamata		Lepidosauria	Colubridae		rSibOne	Reptilia	-	Sibynomorphus	oneilli	VGP
Squamata		Lepidosauria	Colubridae		rLycFla	Reptilia	-	Lycodon	flavomaculatus	VGP
Squamata		Lepidosauria	Gekkonidae		rNacSon	Reptilia	-	Nactus	soniae	VGP
Squamata		Lepidosauria	Lamprophiidae		rPseKel	Reptilia	-	Pseudoxyrhopus	kely	VGP
Squamata		Lepidosauria	Scincidae		rTriCho	Reptilia	-	Tribolonotus	choiseulensis	VGP
Squamata		Lepidosauria	Scincidae		rLerVer	Reptilia	-	Lerista	verhmens	VGP
Squamata		Lepidosauria	Tropiduridae		rSteLac	Reptilia	-	Stenocercus	lache	VGP
Squamata		Lepidosauria	Alopoglossidae		rAloEmb	Reptilia	-	Alopoglossus	embera	VGP
Squamata		Lepidosauria	Colubridae		rAtrLas	Reptilia	-	Atractus	lasallei	VGP
Squamata		Lepidosauria	Dactyloidae		rAnoKat	Reptilia	-	Anolis	kathydayae	VGP
Squamata		Lepidosauria	Elapidae 		rMicPut	Reptilia	-	Micrurus	putumayensis	VGP
Squamata		Lepidosauria	Scincidae		rLeiAla	Reptilia	-	Leiolopisma	alazon	VGP
Squamata		Lepidosauria	Scincidae		rDasGri	Reptilia	-	Dasia	griffini	VGP
Squamata		Lepidosauria	Teiidae		rAmeCip	Reptilia	-	Ameivula	cipoensis	VGP
Squamata		Lepidosauria	Anguidae		rGerFar	Reptilia	-	Gerrhonotus	farri	VGP
Squamata		Lepidosauria	Colubridae		rGeoMac	Reptilia	-	Geophis	maculiferus	VGP
Squamata		Lepidosauria	Dibamidae		rDibVor	Reptilia	-	Dibamus	vorisi	VGP
Squamata		Lepidosauria	Gekkonidae		rCyrTam	Reptilia	-	Cyrtodactylus	tamaiensis	VGP
Squamata		Lepidosauria	Gymnophthalmidae 		rHetLun	Reptilia	-	Heterodactylus	lundii	VGP
Squamata		Lepidosauria	Lamprophiidae		rPseObl	Reptilia	-	Pseudoxyrhopus	oblectator	VGP
Squamata		Lepidosauria	Phyllodactylidae		rPhyJul	Reptilia	-	Phyllodactylus	julieni	VGP
Squamata		Lepidosauria	Scincidae		rLeiCec	Reptilia	-	Leiolopisma	ceciliae	VGP
Squamata		Lepidosauria	Teiidae		rAmeCon	Reptilia	-	Ameivula	confusioniba	VGP
Squamata		Lepidosauria	Typhlopidae		rXerWil	Reptilia	-	Xerotyphlops	wilsoni	VGP
Squamata		Lepidosauria	Viperidae		rEchMeg	Reptilia	-	Echis	megalocephalus	VGP
Squamata		Lepidosauria	Agamidae 		rAcaBin	Reptilia	-	Acanthosaura	bintangensis	VGP
Squamata		Lepidosauria	Alopoglossidae		rAloLeh	Reptilia	-	Alopoglossus	lehmanni	VGP
Squamata		Lepidosauria	Colubridae		rSibVag	Reptilia	-	Sibynomorphus	vagrans	VGP
Squamata		Lepidosauria	Colubridae		rLycGam	Reptilia	-	Lycodon	gammiei	VGP
Squamata		Lepidosauria	Elapidae 		rMicRem	Reptilia	-	Micrurus	remotus	VGP
Squamata		Lepidosauria	Gekkonidae		rCyrTam	Reptilia	-	Cyrtodactylus	tambora	VGP
Squamata		Lepidosauria	Gymnophthalmidae 		rHetSep	Reptilia	-	Heterodactylus	septentrionalis	VGP
Squamata		Lepidosauria	Liolaemidae		rLioChu	Reptilia	-	Liolaemus	chungara	VGP
Squamata		Lepidosauria	Scincidae		rTriPar	Reptilia	-	Tribolonotus	parkeri	VGP
Squamata		Lepidosauria	Scincidae		rLeiFas	Reptilia	-	Leiolopisma	fasciolare	VGP
Squamata		Lepidosauria	Teiidae		rAmeJal	Reptilia	-	Ameivula	jalapensis	VGP
Squamata		Lepidosauria	Typhlopidae		rMadAlb	Reptilia	-	Madatyphlops	albanalis	VGP
Squamata		Lepidosauria	Anguidae		rGerLaz	Reptilia	-	Gerrhonotus	lazcanoi	VGP
Squamata		Lepidosauria	Colubridae		rAtrLim	Reptilia	-	Atractus	limitaneus	VGP
Squamata		Lepidosauria	Colubridae		rSteBor	Reptilia	-	Stegonotus	borneensis	VGP
Squamata		Lepidosauria	Elapidae 		rMicRen	Reptilia	-	Micrurus	renjifoi	VGP
Squamata		Lepidosauria	Gekkonidae		rHemKla	Reptilia	-	Hemidactylus	klauberi	VGP
Squamata		Lepidosauria	Lamprophiidae		rPseSok	Reptilia	-	Pseudoxyrhopus	sokosoko	VGP
Squamata		Lepidosauria	Liolaemidae		rLioCin	Reptilia	-	Liolaemus	cinereus	VGP
Squamata		Lepidosauria	Colubridae		rAtrLov	Reptilia	-	Atractus	loveridgei	VGP
Squamata		Lepidosauria	Colubridae		rLycHyp	Reptilia	-	Lycodon	hypsirhinoides	VGP
Squamata		Lepidosauria	Gekkonidae		rHemKun	Reptilia	-	Hemidactylus	kundaensis	VGP
Squamata		Lepidosauria	Scincidae		rDasNic	Reptilia	-	Dasia	nicobarensis	VGP
Squamata		Lepidosauria	Teiidae		rAmeNat	Reptilia	-	Ameivula	nativo	VGP
Squamata		Lepidosauria	Tropiduridae		rSteMod	Reptilia	-	Stenocercus	modestus	VGP
Testudines		Pantestudies	Geoemydidae 		rCycEni	Reptilia	-	Cyclemys	enigmatica	VGP
Squamata		Lepidosauria	Alopoglossidae		rPtyBil	Reptilia	-	Ptychoglossus	bilineatus	VGP
Squamata		Lepidosauria	Colubridae		rAtrMac	Reptilia	-	Atractus	macondo	VGP
Squamata		Lepidosauria	Elapidae 		rDenMac	Reptilia	-	Denisonia	maculata	VGP
Squamata		Lepidosauria	Elapidae 		rMicSan	Reptilia	-	Micrurus	sangilensis	VGP
Squamata		Lepidosauria	Gekkonidae		rCnePur	Reptilia	-	Cnemaspis	purnamai	VGP
Squamata		Lepidosauria	Gerrhosauridae 		rTetBre	Reptilia	-	Tetradactylus	breyeri	VGP
Squamata		Lepidosauria	Lacertidae		rEreKop	Reptilia	-	Eremias	kopetdaghica	VGP
Squamata		Lepidosauria	Scincidae		rLepAlo	Reptilia	-	Leptosiaphos	aloysiisabaudiae	VGP
Squamata		Lepidosauria	Teiidae		rAmeNig	Reptilia	-	Ameivula	nigrigula	VGP
Squamata		Lepidosauria	Tropiduridae		rSteNig	Reptilia	-	Stenocercus	nigromaculatus	VGP
Squamata		Lepidosauria	Typhlopidae		rMadBoe	Reptilia	-	Madatyphlops	boettgeri	VGP
Squamata		Lepidosauria	Colubridae		rLycKun	Reptilia	-	Lycodon	kundui	VGP
Squamata		Lepidosauria	Dactyloidae		rAnoLae	Reptilia	-	Anolis	laevis	VGP
Squamata		Lepidosauria	Elapidae 		rMicScu	Reptilia	-	Micrurus	scutiventris	VGP
Squamata		Lepidosauria	Gekkonidae		rCneQua	Reptilia	-	Cnemaspis	quattuorseriata	VGP
Squamata		Lepidosauria	Gerrhosauridae 		rTetEas	Reptilia	-	Tetradactylus	eastwoodae	VGP
Squamata		Lepidosauria	Liolaemidae		rLioCon	Reptilia	-	Liolaemus	constanzae	VGP
Squamata		Lepidosauria	Phyllodactylidae		rPhyLep	Reptilia	-	Phyllodactylus	lepidopygus	VGP
Squamata		Lepidosauria	Scincidae		rDasSem	Reptilia	-	Dasia	semicincta	VGP
Squamata		Lepidosauria	Tropiduridae		rSteNub	Reptilia	-	Stenocercus	nubicola	VGP
Squamata		Lepidosauria	Alopoglossidae		rPtyDan	Reptilia	-	Ptychoglossus	danieli	VGP
Squamata		Lepidosauria	Colubridae		rSteFlo	Reptilia	-	Stegonotus	florensis	VGP
Squamata		Lepidosauria	Elapidae 		rMicSer	Reptilia	-	Micrurus	serranus	VGP
Squamata		Lepidosauria	Gekkonidae		rCneRaj	Reptilia	-	Cnemaspis	rajabasa	VGP
Squamata		Lepidosauria	Gerrhosauridae 		rTetEll	Reptilia	-	Tetradactylus	ellenbergeri	VGP
Squamata		Lepidosauria	Alopoglossidae		rPtyEur	Reptilia	-	Ptychoglossus	eurylepis	VGP
Squamata		Lepidosauria	Chamaeleonidae		rFurTuz	Reptilia	-	Furcifer	tuzetae	VGP
Squamata		Lepidosauria	Colubridae		rAtrMan	Reptilia	-	Atractus	manizalesensis	VGP
Squamata		Lepidosauria	Dactyloidae		rAnoLam	Reptilia	-	Anolis	lamari	VGP
Squamata		Lepidosauria	Elapidae 		rMicSil	Reptilia	-	Micrurus	silviae	VGP
Squamata		Lepidosauria	Scincidae		rLepDew	Reptilia	-	Leptosiaphos	dewittei	VGP
Squamata		Lepidosauria	Teiidae		rAmeXac	Reptilia	-	Ameivula	xacriaba	VGP
Squamata		Lepidosauria	Tropiduridae		rSteOma	Reptilia	-	Stenocercus	omari	VGP
Squamata		Lepidosauria	Colubridae		rAtrMar	Reptilia	-	Atractus	mariselae	VGP
Squamata		Lepidosauria	Gekkonidae		rHemLam	Reptilia	-	Hemidactylus	lamaensis	VGP
Squamata		Lepidosauria	Lamprophiidae		rAtrEng	Reptilia	-	Atractaspis	engdahli	VGP
Squamata		Lepidosauria	Phyllodactylidae		rPhyMic	Reptilia	-	Phyllodactylus	microphyllus	VGP
Squamata		Lepidosauria	Scincidae		rAblDar	Reptilia	-	Ablepharus	darvazi	VGP
Squamata		Lepidosauria	Scincidae		rLepDun	Reptilia	-	Leptosiaphos	dungeri	VGP
Squamata		Lepidosauria	Typhlopidae		rMadMad	Reptilia	-	Madatyphlops	madagascariensis	VGP
Squamata		Lepidosauria	Colubridae		rAtrMat	Reptilia	-	Atractus	matthewi	VGP
Squamata		Lepidosauria	Colubridae		rGeoPyb	Reptilia	-	Geophis	pyburni	VGP
Squamata		Lepidosauria	Elapidae 		rMicSpu	Reptilia	-	Micrurus	spurrelli	VGP
Squamata		Lepidosauria	Gekkonidae		rCyrThu	Reptilia	-	Cyrtodactylus	thuongae	VGP
Squamata		Lepidosauria	Gerrhosauridae 		rTetUdz	Reptilia	-	Tetradactylus	udzungwensis	VGP
Squamata		Lepidosauria	Gymnophthalmidae 		rRonXan	Reptilia	-	Rondonops	xanthomystax	VGP
Squamata		Lepidosauria	Lacertidae		rEreNig	Reptilia	-	Eremias	nigrocellata	VGP
Squamata		Lepidosauria	Scincidae		rLepFuh	Reptilia	-	Leptosiaphos	fuhni	VGP
Squamata		Lepidosauria	Scincidae		rLipAur	Reptilia	-	Lipinia	auriculata	VGP
Squamata		Lepidosauria	Agamidae 		rAcaTit	Reptilia	-	Acanthosaura	titiwangsaensis	VGP
Squamata		Lepidosauria	Alopoglossidae		rPtyGra	Reptilia	-	Ptychoglossus	grandisquamatus	VGP
Squamata		Lepidosauria	Colubridae		rAtrMed	Reptilia	-	Atractus	medusa	VGP
Squamata		Lepidosauria	Colubridae		rStoHid	Reptilia	-	Storeria	hidalgoensis	VGP
Squamata		Lepidosauria	Elapidae 		rElaMin	Reptilia	-	Elapognathus	minor	VGP
Squamata		Lepidosauria	Elapidae 		rMicSte	Reptilia	-	Micrurus	steindachneri	VGP
Squamata		Lepidosauria	Gekkonidae		rHemLat	Reptilia	-	Hemidactylus	laticaudatus	VGP
Squamata		Lepidosauria	Scincidae		rEumJoh	Reptilia	-	Eumecia	johnstoni	VGP
Squamata		Lepidosauria	Scincidae		rLipChe	Reptilia	-	Lipinia	cheesmanae	VGP
Squamata		Lepidosauria	Alopoglossidae		rPtyKug	Reptilia	-	Ptychoglossus	kugleri	VGP
Squamata		Lepidosauria	Colubridae		rAtrMel	Reptilia	-	Atractus	melanogaster	VGP
Squamata		Lepidosauria	Colubridae		rGeoRos	Reptilia	-	Geophis	rostralis	VGP
Squamata		Lepidosauria	Colubridae		rSipWor	Reptilia	-	Siphlophis	worontzowi	VGP
Squamata		Lepidosauria	Colubridae		rLycMul	Reptilia	-	Lycodon	multifasciatus	VGP
Squamata		Lepidosauria	Lamprophiidae		rAtrLeu	Reptilia	-	Atractaspis	leucomelas	VGP
Squamata		Lepidosauria	Leiocephalidae		rLeiAno	Reptilia	-	Leiocephalus	anonymous	VGP
Squamata		Lepidosauria	Scincidae		rLipInc	Reptilia	-	Lipinia	inconspicua	VGP
Squamata		Lepidosauria	Tropiduridae		rStePec	Reptilia	-	Stenocercus	pectinatus	VGP
Squamata		Lepidosauria	Colubridae		rAtrMel	Reptilia	-	Atractus	melas	VGP
Squamata		Lepidosauria	Dactyloidae		rAnoLem	Reptilia	-	Anolis	lemniscatus	VGP
Squamata		Lepidosauria	Elapidae 		rMicStu	Reptilia	-	Micrurus	stuarti	VGP
Squamata		Lepidosauria	Leiocephalidae		rLeiApe	Reptilia	-	Leiocephalus	apertosulcus	VGP
Squamata		Lepidosauria	Scincidae		rAblLin	Reptilia	-	Ablepharus	lindbergi	VGP
Squamata		Lepidosauria	Scincidae		rLepHyl	Reptilia	-	Leptosiaphos	hylophilus	VGP
Squamata		Lepidosauria	Scincidae		rEutAnd	Reptilia	-	Eutropis	andamanensis	VGP
Squamata		Lepidosauria	Agamidae 		rAphOrn	Reptilia	-	Aphaniotis	ornata	VGP
Squamata		Lepidosauria	Colubridae		rAtrMer	Reptilia	-	Atractus	meridensis	VGP
Squamata		Lepidosauria	Colubridae		rGeoRut	Reptilia	-	Geophis	ruthveni	VGP
Squamata		Lepidosauria	Colubridae		rBoiGok	Reptilia	-	Boiga	gokool	VGP
Squamata		Lepidosauria	Colubridae		rLycOph	Reptilia	-	Lycodon	ophiophagus	VGP
Squamata		Lepidosauria	Elapidae 		rEmySzc	Reptilia	-	Emydocephalus	szczerbaki	VGP
Squamata		Lepidosauria	Scincidae		rLepIan	Reptilia	-	Leptosiaphos	ianthinoxantha	VGP
Squamata		Lepidosauria	Tropiduridae		rStePra	Reptilia	-	Stenocercus	praeornatus	VGP
Squamata		Lepidosauria	Alopoglossidae		rPtyRom	Reptilia	-	Ptychoglossus	romaleos	VGP
Squamata		Lepidosauria	Colubridae		rAtrMic	Reptilia	-	Atractus	micheleae	VGP
Squamata		Lepidosauria	Colubridae		rTacAtt	Reptilia	-	Tachymenis	attenuata	VGP
Squamata		Lepidosauria	Colubridae		rLycOri	Reptilia	-	Lycodon	orientalis	VGP
Squamata		Lepidosauria	Gymnophthalmidae 		rRioLur	Reptilia	-	Riolama	luridiventris	VGP
Squamata		Lepidosauria	Scincidae		rEutAus	Reptilia	-	Eutropis	austini	VGP
Squamata		Lepidosauria	Scincidae		rEumCho	Reptilia	-	Eumeces	cholistanensis	VGP
Squamata		Lepidosauria	Tropiduridae		rStePri	Reptilia	-	Stenocercus	prionotus	VGP
Squamata		Lepidosauria	Agamidae 		rBroCel	Reptilia	-	Bronchocela	celebensis	VGP
Squamata		Lepidosauria	Alopoglossidae		rPtySte	Reptilia	-	Ptychoglossus	stenolepis	VGP
Squamata		Lepidosauria	Colubridae		rBoiHoe	Reptilia	-	Boiga	hoeseli	VGP
Squamata		Lepidosauria	Cordylidae 		rPlaGut	Reptilia	-	Platysaurus	guttatus	VGP
Squamata		Lepidosauria	Elapidae 		rFurBar	Reptilia	-	Furina	barnardi	VGP
Squamata		Lepidosauria	Gymnophthalmidae 		rRioUzz	Reptilia	-	Riolama	uzzelli	VGP
Squamata		Lepidosauria	Lacertidae		rEreQua	Reptilia	-	Eremias	quadrifrons	VGP
Squamata		Lepidosauria	Colubridae		rAtrMij	Reptilia	-	Atractus	mijaresi	VGP
Squamata		Lepidosauria	Colubridae		rTacElo	Reptilia	-	Tachymenis	elongata	VGP
Squamata		Lepidosauria	Cordylidae 		rPlaImp	Reptilia	-	Platysaurus	imperator	VGP
Squamata		Lepidosauria	Dactyloidae		rAnoLim	Reptilia	-	Anolis	limon	VGP
Squamata		Lepidosauria	Leiocephalidae		rLeiCun	Reptilia	-	Leiocephalus	cuneus	VGP
Squamata		Lepidosauria	Scincidae		rLepLub	Reptilia	-	Leptosiaphos	luberoensis	VGP
Squamata		Lepidosauria	Scincidae		rEumPer	Reptilia	-	Eumeces	persicus	VGP
Squamata		Lepidosauria	Scincidae		rLipMac	Reptilia	-	Lipinia	macrotympanum	VGP
Squamata		Lepidosauria	Viperidae		rBotMed	Reptilia	-	Bothrops	medusa	VGP
Squamata		Lepidosauria	Agamidae 		rBroDan	Reptilia	-	Bronchocela	danieli	VGP
Squamata		Lepidosauria	Amphisbaenidae		rAmpAbs	Reptilia	-	Amphisbaena	absaberi	VGP
Squamata		Lepidosauria	Colubridae		rGeoTal	Reptilia	-	Geophis	talamancae	VGP
Squamata		Lepidosauria	Elapidae 		rFurDun	Reptilia	-	Furina	dunmalli	VGP
Squamata		Lepidosauria	Lamprophiidae		rAtrSco	Reptilia	-	Atractaspis	scorteccii	VGP
Squamata		Lepidosauria	Leiocephalidae		rLeiEnd	Reptilia	-	Leiocephalus	endomychus	VGP
